datetime,time_sin,WVHT,DPD,APD,MWD,WTMP,SwH,SwP,WWH,WWP,SwD_sin,SwD_cos,WWD_sin,WWD_cos
2025-10-30 17:26:00,-0.14780941112961138,1.2,6.0,4.8,169.0,19.7,0.3,11.8,1.0,6.7,1.0,6.123233995736766e-17,0.3826834323650899,-0.9238795325112867
2025-10-30 16:56:00,-0.27563735581699894,1.1,6.0,4.6,167.0,19.7,0.3,11.1,1.0,6.2,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0
2025-10-30 16:26:00,-0.39874906892524664,1.1,6.0,4.7,160.0,19.7,0.3,11.8,1.0,5.6,0.9238795325112867,-0.3826834323650897,1.2246467991473532e-16,-1.0
2025-10-30 15:56:00,-0.5150380749100545,1.1,6.0,4.7,143.0,19.7,0.4,11.8,1.0,6.2,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0
2025-10-30 15:26:00,-0.6225146366376196,1.1,6.0,4.5,153.0,19.7,0.3,11.8,1.1,5.9,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0
2025-10-30 14:56:00,-0.7193398003386512,1.2,6.0,4.7,148.0,19.7,0.3,11.1,1.1,6.2,0.9238795325112867,-0.3826834323650897,1.2246467991473532e-16,-1.0
2025-10-30 14:26:00,-0.8038568606172177,1.1,6.0,4.7,143.0,19.6,0.3,11.8,1.1,5.9,1.0,6.123233995736766e-17,0.3826834323650899,-0.9238795325112867
2025-10-30 13:56:00,-0.8746197071393956,1.1,12.0,4.9,97.0,19.6,0.3,11.1,1.1,5.9,0.9238795325112867,-0.3826834323650897,0.3826834323650899,-0.9238795325112867
2025-10-30 13:26:00,-0.9304175679820247,1.1,7.0,5.1,128.0,19.6,0.3,10.5,1.1,6.2,1.0,6.123233995736766e-17,0.7071067811865476,-0.7071067811865475
2025-10-30 12:56:00,-0.9702957262759966,1.0,8.0,4.7,124.0,19.6,0.3,10.5,1.1,5.9,1.0,6.123233995736766e-17,0.3826834323650899,-0.9238795325112867
2025-10-30 12:26:00,-0.9935718556765876,1.0,7.0,4.9,118.0,19.6,0.4,11.1,1.1,5.6,0.9238795325112867,-0.3826834323650897,0.3826834323650899,-0.9238795325112867
2025-10-30 11:56:00,-0.9998476951563913,0.9,7.0,5.5,114.0,19.6,0.3,11.8,1.1,5.9,1.0,6.123233995736766e-17,0.7071067811865476,-0.7071067811865475
2025-10-30 11:26:00,-0.9890158633619168,1.0,8.0,6.2,112.0,19.6,0.4,11.8,1.0,6.2,1.0,6.123233995736766e-17,0.7071067811865476,-0.7071067811865475
2025-10-30 10:56:00,-0.9612616959383187,0.9,6.0,6.2,110.0,19.6,0.4,11.8,1.0,6.7,1.0,6.123233995736766e-17,0.7071067811865476,-0.7071067811865475
2025-10-30 10:26:00,-0.9170600743851243,0.9,8.0,6.2,122.0,19.6,0.3,10.5,0.9,7.7,1.0,6.123233995736766e-17,0.7071067811865476,-0.7071067811865475
2025-10-30 09:56:00,-0.8571673007021121,1.0,13.0,6.3,98.0,19.6,0.3,11.1,0.9,7.1,1.0,6.123233995736766e-17,0.9238795325112867,-0.3826834323650897
2025-10-30 09:26:00,-0.7826081568524138,1.0,13.0,6.4,94.0,19.6,0.4,11.1,0.9,6.7,1.0,6.123233995736766e-17,0.9238795325112867,-0.3826834323650897
2025-10-30 08:56:00,-0.6946583704589974,0.9,12.0,6.3,90.0,19.7,0.3,12.5,0.9,7.7,1.0,6.123233995736766e-17,0.9238795325112867,-0.3826834323650897
2025-10-30 08:26:00,-0.5948227867513411,1.0,8.0,6.2,119.0,19.7,0.3,11.8,0.9,6.2,0.9238795325112867,-0.3826834323650897,0.9238795325112867,-0.3826834323650897
2025-10-30 07:56:00,-0.48480962024633695,1.0,8.0,6.2,117.0,19.7,0.3,11.1,0.9,7.7,1.0,6.123233995736766e-17,0.9238795325112867,-0.3826834323650897
2025-10-30 07:26:00,-0.3665012267242969,1.0,11.0,6.2,95.0,19.7,0.4,12.5,0.9,7.7,1.0,6.123233995736766e-17,0.9238795325112867,-0.3826834323650897
2025-10-30 06:56:00,-0.2419218955996675,1.1,12.0,6.1,93.0,19.7,0.4,12.5,0.9,7.7,1.0,6.123233995736766e-17,0.9238795325112867,-0.3826834323650897
2025-10-30 06:26:00,-0.11320321376790664,1.0,8.0,5.9,117.0,19.7,0.4,11.8,0.8,9.9,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-30 05:56:00,0.01745240643728344,1.0,12.0,5.9,100.0,19.7,0.4,11.1,0.9,7.7,1.0,6.123233995736766e-17,0.9238795325112867,-0.3826834323650897
2025-10-30 05:26:00,0.14780941112961082,1.1,8.0,5.8,124.0,19.7,0.5,10.5,0.9,8.3,1.0,6.123233995736766e-17,0.9238795325112867,-0.3826834323650897
2025-10-30 04:56:00,0.2756373558169992,1.1,12.0,5.9,98.0,19.7,0.4,11.1,0.9,7.7,1.0,6.123233995736766e-17,0.9238795325112867,-0.3826834323650897
2025-10-30 04:26:00,0.39874906892524653,1.1,12.0,5.8,95.0,19.7,0.5,11.8,1.0,7.7,1.0,6.123233995736766e-17,0.9238795325112867,-0.3826834323650897
2025-10-30 03:56:00,0.5150380749100544,1.1,7.0,5.5,115.0,19.7,0.4,12.5,0.9,7.7,1.0,6.123233995736766e-17,0.9238795325112867,-0.3826834323650897
2025-10-30 03:26:00,0.6225146366376196,1.2,12.0,5.9,93.0,19.7,0.5,11.8,0.9,8.3,1.0,6.123233995736766e-17,0.9238795325112867,-0.3826834323650897
2025-10-30 02:56:00,0.7193398003386511,1.1,8.0,5.4,118.0,19.7,0.5,11.8,1.0,7.7,1.0,6.123233995736766e-17,0.7071067811865476,-0.7071067811865475
2025-10-30 02:26:00,0.8038568606172174,1.2,6.0,5.6,94.0,19.7,0.5,11.8,1.0,7.1,1.0,6.123233995736766e-17,0.9238795325112867,-0.3826834323650897
2025-10-30 01:56:00,0.8746197071393959,1.3,6.0,5.8,95.0,19.7,0.5,11.8,1.0,6.7,1.0,6.123233995736766e-17,0.9238795325112867,-0.3826834323650897
2025-10-30 01:26:00,0.9304175679820246,1.3,12.0,5.5,100.0,19.7,0.4,11.8,1.0,6.7,1.0,6.123233995736766e-17,0.9238795325112867,-0.3826834323650897
2025-10-30 00:56:00,0.9702957262759965,1.3,13.0,5.7,94.0,19.7,0.5,11.8,1.1,5.6,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-30 00:26:00,0.9935718556765875,1.3,12.0,5.4,91.0,19.7,0.4,11.1,1.1,7.7,1.0,6.123233995736766e-17,0.9238795325112867,-0.3826834323650897
2025-10-29 23:56:00,0.9998476951563913,1.4,12.0,5.7,95.0,19.7,0.4,12.5,1.1,6.2,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 23:26:00,0.9890158633619167,1.4,6.0,5.4,94.0,19.7,0.5,11.1,1.2,5.9,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 22:56:00,0.9612616959383189,1.4,13.0,5.4,90.0,19.7,0.5,11.8,1.2,6.2,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 22:26:00,0.9170600743851238,1.4,12.0,5.3,94.0,19.7,0.6,12.5,1.2,6.2,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 21:56:00,0.8571673007021121,1.4,12.0,5.4,100.0,19.7,0.6,11.8,1.2,6.2,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 21:26:00,0.7826081568524138,1.4,13.0,5.2,84.0,19.7,0.6,11.8,1.2,6.7,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 20:56:00,0.6946583704589973,1.5,12.0,5.5,93.0,19.7,0.5,11.8,1.3,6.2,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 20:26:00,0.5948227867513406,1.5,13.0,5.8,93.0,19.8,0.5,12.5,1.3,5.9,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 19:56:00,0.4848096202463372,1.4,13.0,5.4,95.0,19.8,0.5,11.8,1.3,7.7,1.0,6.123233995736766e-17,0.9238795325112867,-0.3826834323650897
2025-10-29 19:26:00,0.3665012267242968,1.5,13.0,5.6,90.0,19.8,0.6,11.8,1.3,6.7,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 18:56:00,0.24192189559966737,1.5,13.0,5.7,91.0,19.8,0.6,12.5,1.3,6.2,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 18:26:00,0.11320321376790653,1.5,13.0,5.6,98.0,19.8,0.6,11.8,1.3,6.7,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 17:56:00,-0.01745240643728356,1.6,13.0,5.7,100.0,19.8,0.8,12.5,1.4,8.3,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 17:26:00,-0.14780941112961138,1.5,13.0,5.7,95.0,19.8,0.5,12.5,1.3,6.7,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 16:56:00,-0.27563735581699894,1.6,13.0,5.8,98.0,19.8,0.7,12.5,1.3,6.2,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 16:26:00,-0.39874906892524664,1.6,13.0,5.7,97.0,19.8,0.7,12.5,1.3,8.3,1.0,6.123233995736766e-17,0.9238795325112867,-0.3826834323650897
2025-10-29 15:56:00,-0.5150380749100545,1.6,13.0,5.7,93.0,19.8,0.6,12.5,1.4,8.3,1.0,6.123233995736766e-17,0.9238795325112867,-0.3826834323650897
2025-10-29 15:26:00,-0.6225146366376196,1.6,12.0,5.5,94.0,19.8,0.6,13.3,1.5,7.1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 14:56:00,-0.7193398003386512,1.6,12.0,5.6,95.0,19.8,0.7,12.5,1.4,6.7,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 14:26:00,-0.8038568606172177,1.5,13.0,5.5,98.0,19.8,0.7,12.5,1.4,8.3,1.0,6.123233995736766e-17,0.9238795325112867,-0.3826834323650897
2025-10-29 13:56:00,-0.8746197071393956,1.6,13.0,5.7,101.0,19.7,0.7,12.5,1.4,5.9,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 13:26:00,-0.9304175679820247,1.6,7.0,5.5,95.0,19.7,0.7,12.5,1.5,6.2,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 12:56:00,-0.9702957262759966,1.6,13.0,5.4,93.0,19.7,0.7,11.8,1.5,8.3,1.0,6.123233995736766e-17,0.9238795325112867,-0.3826834323650897
2025-10-29 12:26:00,-0.9935718556765876,1.6,13.0,5.6,98.0,19.7,0.7,11.8,1.4,7.7,1.0,6.123233995736766e-17,0.9238795325112867,-0.3826834323650897
2025-10-29 11:56:00,-0.9998476951563913,1.7,13.0,5.6,91.0,19.6,0.6,12.5,1.4,7.1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 11:26:00,-0.9890158633619168,1.6,13.0,5.5,100.0,19.6,0.7,12.5,1.4,7.1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 10:56:00,-0.9612616959383187,1.7,13.0,5.9,94.0,19.7,0.6,11.8,1.5,7.1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 10:26:00,-0.9170600743851243,1.6,13.0,5.6,101.0,19.6,0.6,12.5,1.5,8.3,1.0,6.123233995736766e-17,0.9238795325112867,-0.3826834323650897
2025-10-29 09:56:00,-0.8571673007021121,1.7,13.0,5.6,98.0,19.6,0.7,13.3,1.4,7.1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 09:26:00,-0.7826081568524138,1.8,13.0,5.8,103.0,19.6,0.7,12.5,1.5,6.2,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 08:56:00,-0.6946583704589974,1.7,8.0,5.8,94.0,19.6,0.7,12.5,1.4,6.2,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 08:26:00,-0.5948227867513411,1.8,13.0,5.8,100.0,19.7,0.8,12.5,1.5,8.3,1.0,6.123233995736766e-17,0.9238795325112867,-0.3826834323650897
2025-10-29 07:56:00,-0.48480962024633695,1.8,8.0,5.6,97.0,19.6,0.8,12.5,1.5,8.3,1.0,6.123233995736766e-17,0.9238795325112867,-0.3826834323650897
2025-10-29 07:26:00,-0.3665012267242969,1.7,13.0,5.2,107.0,19.7,0.8,12.5,1.6,8.3,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 06:56:00,-0.2419218955996675,1.8,8.0,5.5,94.0,19.7,0.8,13.3,1.6,6.7,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-10-29 06:26:00,-0.11320321376790664,1.9,7.0,5.5,91.0,19.7,0.7,12.5,1.6,7.7,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-10-29 05:56:00,0.01745240643728344,1.8,8.0,5.4,97.0,19.7,0.8,13.3,1.6,7.7,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 05:26:00,0.14780941112961082,1.9,8.0,5.4,97.0,19.7,0.7,13.3,1.6,7.7,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 04:56:00,0.2756373558169992,2.0,7.0,5.5,87.0,19.7,0.6,12.5,1.6,8.3,0.9238795325112867,-0.3826834323650897,0.9238795325112867,-0.3826834323650897
2025-10-29 04:26:00,0.39874906892524653,2.0,8.0,5.6,91.0,19.7,0.7,13.3,1.6,7.7,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 03:56:00,0.5150380749100544,2.1,8.0,5.5,94.0,19.7,0.7,13.3,1.7,7.1,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-10-29 03:26:00,0.6225146366376196,2.2,8.0,5.7,91.0,19.6,0.6,13.3,1.7,8.3,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-10-29 02:56:00,0.7193398003386511,2.1,8.0,5.5,103.0,19.6,0.6,12.5,1.8,7.7,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 02:26:00,0.8038568606172174,2.3,6.0,5.7,76.0,19.6,0.7,13.3,1.9,7.1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 01:56:00,0.8746197071393959,2.2,7.0,5.4,91.0,19.6,0.7,12.5,1.9,7.7,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 01:26:00,0.9304175679820246,2.1,7.0,5.3,84.0,19.6,0.7,11.8,1.9,8.3,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 00:56:00,0.9702957262759965,2.1,6.0,5.2,73.0,19.6,0.7,12.5,2.0,7.7,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-29 00:26:00,0.9935718556765875,2.0,8.0,5.2,115.0,19.7,0.6,11.8,2.0,8.3,0.9238795325112867,-0.3826834323650897,0.9238795325112867,-0.3826834323650897
2025-10-28 23:56:00,0.9998476951563913,1.9,8.0,5.0,94.0,19.7,0.7,12.5,2.2,6.2,1.0,6.123233995736766e-17,0.9238795325112867,0.38268343236508984
2025-10-28 22:56:00,0.9612616959383189,1.9,8.0,5.2,98.0,19.7,0.6,12.5,2.1,7.1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-28 22:26:00,0.9170600743851238,1.8,8.0,5.1,110.0,19.7,0.6,11.1,2.0,6.7,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-28 21:56:00,0.8571673007021121,1.8,8.0,5.3,93.0,19.7,0.5,12.5,2.1,5.9,1.0,6.123233995736766e-17,0.9238795325112867,0.38268343236508984
2025-10-28 21:26:00,0.7826081568524138,1.8,8.0,5.2,95.0,19.8,0.5,12.5,1.9,8.3,1.0,6.123233995736766e-17,0.9238795325112867,-0.3826834323650897
2025-10-28 20:56:00,0.6946583704589973,1.8,9.0,5.3,122.0,19.8,0.4,10.5,1.8,7.7,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-28 20:26:00,0.5948227867513406,1.8,7.0,5.2,84.0,19.8,0.5,11.8,1.9,5.9,1.0,6.123233995736766e-17,0.9238795325112867,0.38268343236508984
2025-10-28 19:56:00,0.4848096202463372,1.8,7.0,5.2,90.0,19.8,0.5,11.1,1.9,7.7,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-28 19:26:00,0.3665012267242968,1.9,6.0,5.2,76.0,19.8,0.5,11.1,1.8,8.3,1.0,6.123233995736766e-17,0.9238795325112867,-0.3826834323650897
2025-10-28 18:56:00,0.24192189559966737,2.0,7.0,5.3,90.0,19.8,0.4,11.1,1.7,7.7,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-28 18:26:00,0.11320321376790653,2.0,8.0,5.3,95.0,19.8,0.3,12.5,1.7,7.7,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-28 17:56:00,-0.01745240643728356,2.0,8.0,5.4,122.0,19.8,0.3,11.1,1.8,9.1,1.0,6.123233995736766e-17,0.9238795325112867,-0.3826834323650897
2025-10-28 17:26:00,-0.14780941112961138,2.1,7.0,5.3,90.0,19.8,0.4,10.5,1.8,6.7,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-10-28 16:56:00,-0.27563735581699894,2.0,8.0,5.3,100.0,19.8,0.3,11.1,1.8,6.7,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-28 16:26:00,-0.39874906892524664,2.1,7.0,5.4,87.0,19.9,0.3,10.5,1.8,6.2,0.9238795325112867,-0.3826834323650897,0.9238795325112867,0.38268343236508984
2025-10-28 15:56:00,-0.5150380749100545,2.1,8.0,5.4,112.0,19.9,0.3,10.5,1.9,7.1,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-10-28 15:26:00,-0.6225146366376196,1.9,7.0,5.2,86.0,19.8,0.3,10.5,1.9,7.7,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17
2025-10-28 14:56:00,-0.7193398003386512,2.0,7.0,5.3,83.0,19.9,0.3,10.5,2.0,8.3,0.7071067811865476,-0.7071067811865475,0.9238795325112867,-0.3826834323650897
2025-10-28 14:26:00,-0.8038568606172177,2.1,8.0,5.4,104.0,19.8,0.3,11.1,2.0,7.1,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17
2025-10-28 13:56:00,-0.8746197071393956,2.1,7.0,5.3,86.0,19.8,0.3,10.5,2.0,7.7,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-10-28 13:26:00,-0.9304175679820247,2.1,8.0,5.3,118.0,19.8,0.3,10.5,2.0,7.1,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-10-28 12:56:00,-0.9702957262759966,2.2,8.0,5.4,124.0,19.9,0.3,11.1,2.1,8.3,0.9238795325112867,-0.3826834323650897,0.9238795325112867,-0.3826834323650897
2025-10-28 12:26:00,-0.9935718556765876,2.5,8.0,5.4,87.0,19.9,0.3,10.5,1.9,6.7,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-10-28 11:56:00,-0.9998476951563913,2.3,8.0,5.2,93.0,19.9,0.3,10.5,2.0,6.7,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-10-28 11:26:00,-0.9890158633619168,2.3,8.0,5.2,95.0,19.9,0.2,10.5,2.1,7.7,1.0,6.123233995736766e-17,0.9238795325112867,-0.3826834323650897
2025-10-28 10:56:00,-0.9612616959383187,2.4,7.0,5.4,80.0,19.9,0.2,11.1,2.1,7.1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-28 10:26:00,-0.9170600743851243,2.4,8.0,5.3,91.0,19.9,0.3,10.5,2.1,8.3,0.9238795325112867,-0.3826834323650897,0.9238795325112867,-0.3826834323650897
2025-10-28 09:56:00,-0.8571673007021121,2.4,7.0,5.3,86.0,19.9,0.2,11.1,2.2,8.3,0.9238795325112867,-0.3826834323650897,0.7071067811865476,-0.7071067811865475
2025-10-28 09:26:00,-0.7826081568524138,2.7,7.0,5.6,83.0,19.9,0.3,10.5,2.4,7.7,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-10-28 08:56:00,-0.6946583704589974,2.6,7.0,5.5,84.0,19.9,0.2,11.1,2.2,7.7,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-28 08:26:00,-0.5948227867513411,2.5,7.0,5.4,79.0,19.9,0.3,11.1,2.3,7.7,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-28 07:56:00,-0.48480962024633695,2.5,7.0,5.4,81.0,19.9,0.3,10.5,2.4,6.7,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-10-28 07:26:00,-0.3665012267242969,2.7,8.0,5.6,84.0,20.0,0.3,10.5,2.4,7.7,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-28 06:56:00,-0.2419218955996675,2.5,7.0,5.4,83.0,20.0,0.2,10.5,2.4,7.1,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-10-28 06:26:00,-0.11320321376790664,2.5,8.0,5.3,90.0,20.0,0.2,11.1,2.7,6.7,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-28 05:56:00,0.01745240643728344,2.4,8.0,5.3,90.0,20.0,0.2,10.5,2.6,7.1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-28 05:26:00,0.14780941112961082,2.7,7.0,5.3,88.0,20.1,0.2,10.5,2.5,7.1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-28 04:56:00,0.2756373558169992,2.5,7.0,5.4,81.0,20.1,0.2,10.5,2.5,7.1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-28 04:26:00,0.39874906892524653,2.5,7.0,5.3,79.0,20.2,0.2,10.5,2.7,7.7,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-10-28 03:56:00,0.5150380749100544,2.5,7.0,5.4,88.0,20.2,0.3,10.5,2.4,7.1,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-10-28 03:26:00,0.6225146366376196,2.7,7.0,5.4,83.0,20.2,0.2,10.5,2.5,7.7,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-28 02:56:00,0.7193398003386511,2.8,7.0,5.6,81.0,20.2,0.3,12.5,2.4,7.7,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-28 02:26:00,0.8038568606172174,2.6,7.0,5.3,76.0,20.2,0.2,11.1,2.7,7.1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-28 01:56:00,0.8746197071393959,2.7,7.0,5.6,80.0,20.2,0.2,16.7,2.5,7.1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-28 01:26:00,0.9304175679820246,2.7,7.0,5.4,84.0,20.2,0.2,11.1,2.5,7.1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-28 00:56:00,0.9702957262759965,2.5,6.0,5.2,72.0,20.3,0.2,11.1,2.5,7.1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-28 00:26:00,0.9935718556765875,2.6,7.0,5.3,74.0,20.3,0.2,16.7,2.6,7.1,0.9238795325112867,0.38268343236508984,1.0,6.123233995736766e-17
2025-10-27 23:56:00,0.9998476951563913,2.4,7.0,5.3,76.0,20.3,0.3,10.5,2.8,7.1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-27 23:26:00,0.9890158633619167,2.5,7.0,5.3,79.0,20.3,0.2,12.5,2.6,7.1,1.0,6.123233995736766e-17,0.9238795325112867,0.38268343236508984
2025-10-27 22:56:00,0.9612616959383189,2.5,7.0,5.2,79.0,20.4,0.3,12.5,2.7,7.1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-27 22:26:00,0.9170600743851238,2.5,7.0,5.2,80.0,20.4,0.2,10.5,2.7,7.1,0.9238795325112867,0.38268343236508984,1.0,6.123233995736766e-17
2025-10-27 21:56:00,0.8571673007021121,2.4,6.0,5.2,77.0,20.5,0.2,10.5,2.5,6.2,0.9238795325112867,-0.3826834323650897,0.9238795325112867,0.38268343236508984
2025-10-27 21:26:00,0.7826081568524138,2.2,6.0,5.1,74.0,20.5,0.2,10.5,2.5,7.1,1.0,6.123233995736766e-17,0.9238795325112867,0.38268343236508984
2025-10-27 20:56:00,0.6946583704589973,2.3,7.0,5.2,79.0,20.5,0.2,12.5,2.4,6.7,1.0,6.123233995736766e-17,0.9238795325112867,0.38268343236508984
2025-10-27 20:26:00,0.5948227867513406,2.2,7.0,5.0,80.0,20.5,0.3,11.1,2.5,6.7,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-27 19:56:00,0.4848096202463372,2.1,6.0,5.0,70.0,20.5,0.2,12.5,2.5,6.7,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-27 19:26:00,0.3665012267242968,2.1,6.0,4.9,74.0,20.5,0.2,10.5,2.5,6.7,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-27 18:56:00,0.24192189559966737,2.0,6.0,5.0,81.0,20.4,0.2,12.5,2.4,5.9,0.9238795325112867,0.38268343236508984,0.9238795325112867,0.38268343236508984
2025-10-27 18:26:00,0.11320321376790653,2.0,7.0,5.0,77.0,20.4,0.2,12.5,2.2,6.2,1.0,6.123233995736766e-17,0.9238795325112867,0.38268343236508984
2025-10-27 17:56:00,-0.01745240643728356,2.1,6.0,5.0,79.0,20.5,0.2,16.7,2.3,6.7,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-10-27 17:26:00,-0.14780941112961138,2.1,6.0,5.1,77.0,20.5,0.2,10.5,2.2,6.7,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-10-27 16:56:00,-0.27563735581699894,2.1,6.0,5.0,77.0,20.5,0.2,10.5,2.0,5.6,1.0,6.123233995736766e-17,0.9238795325112867,0.38268343236508984
2025-10-27 16:26:00,-0.39874906892524664,2.0,7.0,5.0,79.0,20.5,0.2,13.3,2.0,5.9,1.0,6.123233995736766e-17,0.9238795325112867,0.38268343236508984
2025-10-27 15:56:00,-0.5150380749100545,2.1,7.0,5.1,80.0,20.5,0.2,10.5,2.0,6.2,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-10-27 15:26:00,-0.6225146366376196,2.1,7.0,5.1,77.0,20.5,0.2,10.5,2.0,6.7,0.9238795325112867,-0.3826834323650897,0.9238795325112867,0.38268343236508984
2025-10-27 14:56:00,-0.7193398003386512,2.1,6.0,5.1,73.0,20.5,0.2,13.3,2.0,6.2,0.9238795325112867,0.38268343236508984,1.0,6.123233995736766e-17
2025-10-27 14:26:00,-0.8038568606172177,2.1,7.0,5.0,86.0,20.5,0.2,10.5,2.1,6.2,0.7071067811865476,-0.7071067811865475,0.9238795325112867,0.38268343236508984
2025-10-27 13:56:00,-0.8746197071393956,2.2,6.0,4.9,77.0,20.5,0.2,13.3,2.1,6.2,1.0,6.123233995736766e-17,0.9238795325112867,0.38268343236508984
2025-10-27 13:26:00,-0.9304175679820247,2.2,6.0,5.1,79.0,20.5,0.2,11.1,2.0,6.7,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
