#YY  MM DD hh mm WVHT SwH SwP WWH WWP SwD WWD STEEPNESS APD MWD
2025 11 12 09 30  1.2  0.8 10.5  0.9  9.1 SSE   E    AVERAGE  7.7  96
2025 11 12 09 00  1.2  0.8 12.5  0.9  8.7 SSW ENE    AVERAGE  7.5  66
2025 11 12 08 00  1.3  0.9 11.1  0.9  8.7   S  NE      SWELL  7.8 185
2025 11 12 07 30  1.1  0.8 14.3  0.8  8.3 SSW   E      SWELL  7.9 212
2025 11 12 07 00  1.2  0.9 11.8  0.9  8.3 SSW ESE      SWELL  8.1 204
2025 11 12 06 30  1.2  0.9 10.0  0.8  9.5 SSE  SE      SWELL  8.0 149
2025 11 12 06 00  1.3  0.9 11.8  0.9  9.5   S SSE      SWELL  7.9 191
2025 11 12 05 30  1.2  0.9 12.5  0.8  9.5 SSW   E      SWELL  7.4 198
2025 11 12 05 00  1.3  0.9 11.1  0.9  9.5 SSW ESE      SWELL  7.9 198
2025 11 12 04 30  1.3  0.9 13.3  0.9  9.5 SSW   E      SWELL  7.4 210
2025 11 12 04 00  1.2  0.9 13.3  0.9  8.7  SW ENE      SWELL  6.9 216
2025 11 12 03 30  1.3  0.8 14.3  0.9  8.7  SW  NE    AVERAGE  6.8  47
2025 11 12 03 00  1.3  0.9 10.0  1.0  8.7 SSE   E    AVERAGE  6.9 166
2025 11 12 02 30  1.3  0.9 11.8  1.0  9.1 SSW   E    AVERAGE  6.8 202
2025 11 12 02 00  1.3  0.9 10.5  1.0  8.7   S ENE    AVERAGE  6.5 172
2025 11 12 01 30  1.3  0.9 11.8  0.9  8.7 WSW ENE      SWELL  6.7 245
2025 11 12 01 00  1.4  1.0 11.1  0.9  8.7   S ENE      SWELL  7.7 174
2025 11 12 00 30  1.3  0.9 11.1  0.9  8.7   S ENE      SWELL  7.6 190
2025 11 12 00 00  1.3  0.8 11.8  0.9  8.3   S   E    AVERAGE  7.6 186
2025 11 11 23 30  1.3  0.9 11.1  0.9  8.7   S ENE      SWELL  7.3 180
2025 11 11 23 00  1.3  0.9 11.8  0.9  9.5 WSW SSE      SWELL  7.5 249
2025 11 11 22 30  1.3  0.8 10.0  1.0  8.7 SSW ESE    AVERAGE  7.8 107
2025 11 11 22 00  1.4  1.0 10.5  1.0  9.1 SSW   E      SWELL  8.5  80
2025 11 11 21 30  1.3  0.9 10.0  1.0  9.5   S ESE    AVERAGE  8.2 114
2025 11 11 21 00  1.3  0.9 12.5  0.9  9.1 SSW  NE      SWELL  8.0 205
2025 11 11 20 30  1.2  0.9 11.8  0.9  9.5 SSW   E      SWELL  8.0 210
2025 11 11 20 00  1.2  0.8 11.1  0.9  9.5   S  NE    AVERAGE  8.1 183
2025 11 11 19 30  1.3  0.9 11.8  0.9  9.1   W ENE      SWELL  8.4 261
2025 11 11 19 00  1.1  0.8 10.0  0.9  9.5   N ENE    AVERAGE  7.8 356
2025 11 11 18 30  1.2  0.8 10.0  0.9  9.5   S   E    AVERAGE  8.1 180
2025 11 11 18 00  1.3  0.9 10.0  0.9  8.7  SE ENE      SWELL  8.2 136
2025 11 11 17 30  1.3  0.9 11.8  0.9  9.1 WSW  NE      SWELL  8.1  42
2025 11 11 17 00  1.3  0.9 11.8  1.0  9.5 WNW  NE    AVERAGE  8.1 302
2025 11 11 16 30  1.2  0.8 11.1  0.9  9.5 SSE ESE    AVERAGE  7.7 157
2025 11 11 16 00  1.4  0.9 11.1  1.0  9.1   S ENE    AVERAGE  7.7 188
2025 11 11 15 30  1.3  0.8 10.5  1.0  8.7   S ENE    AVERAGE  7.4  78
2025 11 11 15 00  1.4  0.9 11.8  1.1  8.7 SSW  NE    AVERAGE  7.6 202
2025 11 11 14 30  1.4  0.9 10.0  1.1  8.7 SSE   E    AVERAGE  7.5  83
2025 11 11 14 00  1.4  0.9 11.1  1.1  8.7   S ENE    AVERAGE  7.5 178
2025 11 11 13 30  1.4  0.9 11.1  1.1  9.1   S ENE    AVERAGE  7.3 180
2025 11 11 13 00  1.4  0.9 11.1  1.1  9.5   S ESE    AVERAGE  7.3 119
2025 11 11 12 30  1.5  0.9 11.1  1.1  9.1   S ENE    AVERAGE  7.4 171
2025 11 11 12 00  1.4  0.9 10.5  1.1  9.5 SSE  NE    AVERAGE  7.2 167
2025 11 11 11 30  1.3  0.8 10.5  1.1  9.5  SE   E    AVERAGE  7.0  99
2025 11 11 11 00  1.5  0.9 11.8  1.2  9.1   S ENE    AVERAGE  7.3  58
2025 11 11 10 30  1.4  0.9 10.0  1.1  8.7   E  NE    AVERAGE  7.4  91
2025 11 11 10 00  1.4  0.8 11.1  1.1  8.7   S ENE    AVERAGE  7.1  64
2025 11 11 09 30  1.4  0.9 11.8  1.1  8.7   S ENE    AVERAGE  7.0 175
2025 11 11 09 00  1.4  0.8 11.1  1.1  9.1 SSW ENE    AVERAGE  6.9 195
2025 11 11 08 30  1.5  1.0 11.1  1.2  9.1   S ENE    AVERAGE  7.1 182
2025 11 11 08 00  1.4  0.8 10.0  1.2  8.3   S   E    AVERAGE  6.9  92
2025 11 11 07 30  1.4  0.9 11.1  1.1  8.7   S   E    AVERAGE  7.0 180
2025 11 11 07 00  1.4  0.9 11.1  1.1  8.3   S ENE    AVERAGE  6.8 185
2025 11 11 06 30  1.6  1.0 11.8  1.2  8.7   S  NE    AVERAGE  7.2 182
2025 11 11 06 00  1.5  0.9 11.8  1.1  9.5 SSW  NE    AVERAGE  6.8 192
2025 11 11 05 30  1.4  0.9 10.0  1.1  9.5  SE ESE    AVERAGE  6.7 138
2025 11 11 05 00  1.4  1.0 11.8  1.1  8.3   S ESE    AVERAGE  7.1 188
2025 11 11 04 30  1.5  1.1 11.8  1.1  8.7   S  SE      SWELL  7.3 177
2025 11 11 04 00  1.4  1.0 10.5  1.0  8.3 SSE   E      SWELL  6.9 165
2025 11 11 03 30  1.4  0.9 11.1  1.1  8.7   S ENE    AVERAGE  6.8 178
2025 11 11 03 00  1.5  1.1 11.1  1.1  9.5   S NNE      SWELL  7.5 174
2025 11 11 02 30  1.4  1.0 11.8  1.0  9.5   S NNE      SWELL  7.4 174
2025 11 11 02 00  1.5  1.1 10.0  1.1  9.5   S   S      SWELL  7.7 176
2025 11 11 01 30  1.5  1.0 10.5  1.1  9.1 SSE   E    AVERAGE  8.0 168
2025 11 11 01 00  1.5  1.1 11.1  1.1  9.1 SSE ESE      SWELL  8.1 167
2025 11 11 00 30  1.6  1.2 11.1  1.1  8.3   S ESE      SWELL  8.4 171
2025 11 11 00 00  1.5  1.0 10.0  1.1  9.1 SSE   E    AVERAGE  7.8 161
2025 11 10 23 30  1.3  0.8 11.1  1.1  8.7   S ESE    AVERAGE  7.0 179
2025 11 10 23 00  1.4  1.0 11.1  1.0  9.1 SSE ENE      SWELL  7.7 167
2025 11 10 22 30  1.4  0.9 11.1  1.1  9.1   S  SE    AVERAGE  7.3 175
2025 11 10 22 00  1.5  1.0 11.1  1.1  9.1   S ENE    AVERAGE  7.6 179
2025 11 10 21 30  1.6  1.1 11.1  1.1  9.1 SSE   E      SWELL  7.7 165
2025 11 10 21 00  1.5  1.0 10.5  1.1  9.5   S ENE    AVERAGE  7.7 171
2025 11 10 20 30  1.5  1.0 11.1  1.2  9.1   S ENE    AVERAGE  7.9  58
2025 11 10 20 00  1.4  1.0 11.1  1.1  9.1   S  NE    AVERAGE  7.8 184
2025 11 10 19 30  1.4  1.0 11.1  1.1  9.1   S ENE    AVERAGE  8.1 182
2025 11 10 19 00  1.4  0.9 11.1  1.1  9.5 SSE ENE    AVERAGE  7.8  77
2025 11 10 18 30  1.4  0.9 10.5  1.1  9.1 SSE ENE    AVERAGE  7.7 156
2025 11 10 18 00  1.6  1.1 10.0  1.2  9.1 NNE ENE    AVERAGE  8.2  78
2025 11 10 17 30  1.4  0.9 11.8  1.1  9.1   S  NE    AVERAGE  7.8  41
2025 11 10 17 00  1.4  0.9 11.1  1.1  9.5 SSE  NE    AVERAGE  7.8 161
2025 11 10 16 30  1.4  0.8 10.0  1.1  9.5 ENE ENE    AVERAGE  7.5  63
2025 11 10 16 00  1.5  1.0 11.8  1.1  9.1   S  NE    AVERAGE  7.8 185
2025 11 10 15 30  1.4  1.0 11.8  1.1  9.1   S   E    AVERAGE  7.7 186
2025 11 10 15 00  1.6  1.1 10.0  1.1  9.5 ENE ENE      SWELL  7.8  61
2025 11 10 14 30  1.5  1.0 10.0  1.1  9.5  NE ENE    AVERAGE  7.8  56
2025 11 10 14 00  1.6  1.1 10.0  1.1  9.5  NE  NE      SWELL  7.8  47
2025 11 10 13 30  1.6  1.1 10.0  1.1  9.5  SE ESE      SWELL  7.8 132
2025 11 10 13 00  1.7  1.1 12.5  1.3  9.5   S   E    AVERAGE  8.0  87
2025 11 10 12 30  1.6  1.0 10.0  1.2  9.5  NE  NE    AVERAGE  7.7  36
2025 11 10 12 00  1.6  1.1 11.8  1.1  9.5   S ENE      SWELL  7.8 171
2025 11 10 11 30  1.6  1.1 11.8  1.2  9.5   S  NE    AVERAGE  7.9 171
2025 11 10 11 00  1.6  1.0 11.8  1.2  9.5   S   E    AVERAGE  7.4 182
2025 11 10 10 30  1.6  0.9 11.8  1.2  9.5   S ENE    AVERAGE  7.3 170
2025 11 10 10 00  1.5  0.8 11.1  1.2  9.5   S NNE    AVERAGE  6.9 181
2025 11 10 09 30  1.6  1.0 12.5  1.3  9.5   S  NE    AVERAGE  7.3 186
2025 11 10 09 00  1.7  1.1 11.1  1.3  9.5   S   E    AVERAGE  7.4 172
2025 11 10 08 30  1.6  1.0 11.8  1.3  7.1   S SSE    AVERAGE  7.0 175
2025 11 10 08 00  1.8  1.0 12.5  1.4  7.4   S SSE    AVERAGE  7.0 175
2025 11 10 07 30  1.7  1.0 10.5  1.4  7.1 NNE SSE    AVERAGE  6.8  30
2025 11 10 07 00  1.7  1.1 11.1  1.4  7.7   E  SE    AVERAGE  7.0  88
2025 11 10 06 30  1.8  1.0 12.5  1.4  7.4 SSW SSE    AVERAGE  7.0 193
2025 11 10 06 00  1.7  1.0 11.8  1.4  9.1   S ESE    AVERAGE  6.9 180
2025 11 10 05 30  1.7  1.0 10.0  1.3  8.7 NNE ESE    AVERAGE  6.6  13
2025 11 10 05 00  1.8  1.1 11.1  1.5  9.1 ESE ESE    AVERAGE  6.8 113
2025 11 10 04 30  1.8  1.1 12.5  1.5  7.1   S SSE    AVERAGE  6.6 189
2025 11 10 04 00  1.8  1.1 12.5  1.5  8.0   S ESE    AVERAGE  6.4 185
2025 11 10 03 30  1.9  1.2 11.1  1.5  7.1 WSW SSE    AVERAGE  6.9 243
2025 11 10 03 00  2.0  1.2 12.5  1.6  9.5   S ENE    AVERAGE  7.0 187
2025 11 10 02 30  2.1  1.3 11.8  1.6  7.1   S   S    AVERAGE  6.9 178
2025 11 10 02 00  2.0  1.0 11.1  1.7  7.1   S   S      STEEP  6.7 171
2025 11 10 01 30  2.1  1.2 11.8  1.7  7.1 SSE SSE      STEEP  6.7 168
2025 11 10 01 00  2.3  1.3 11.8  1.9  7.1   S SSE    AVERAGE  6.7 173
2025 11 10 00 30  2.3  1.1 12.5  2.0  7.1   S SSE      STEEP  6.3 165
2025 11 10 00 00  2.4  1.2 12.5  2.1  7.1   S   S    AVERAGE  6.4 187
2025 11 09 23 30  2.5  1.2 11.1  2.1  7.1  NE SSE      STEEP  6.2 166
2025 11 09 23 00  2.4  1.2 11.8  2.0  8.0 SSE SSE    AVERAGE  6.4 155
2025 11 09 22 30  2.2  1.1 11.8  1.9  6.9   S   S      STEEP  6.4 180
2025 11 09 22 00  2.2  1.1 12.5  1.9  7.1   S   S      STEEP  6.7 181
2025 11 09 21 30  2.3  1.1 11.8  2.0  7.1   S SSW      STEEP  6.7 194
2025 11 09 21 00  2.3  1.1 12.5  2.0  7.1   S   S      STEEP  6.7 189
2025 11 09 20 30  2.3  1.1 11.8  2.0  7.1   S SSW      STEEP  6.8 192
2025 11 09 20 00  2.3  1.0 12.5  2.0  7.1 SSW   S      STEEP  6.7 190
2025 11 09 19 30  2.2  1.2 13.3  1.9  6.9 SSW SSW      STEEP  6.7 194
2025 11 09 19 00  2.2  1.1 12.5  1.9  7.7 SSW SSW    AVERAGE  6.6 195
2025 11 09 18 30  2.4  1.1 11.8  2.0  6.9  NW   S VERY_STEEP  6.5 187
2025 11 09 18 00  2.2  1.1 10.5  1.9  6.5   N   S VERY_STEEP  6.3 189
2025 11 09 17 30  2.1  1.1 11.8  1.8  6.5   S   S VERY_STEEP  6.2 190
2025 11 09 17 00  2.1  1.2 13.3  1.7  8.7   S  NE    AVERAGE  6.4 183
2025 11 09 16 30  1.9  1.1 12.5  1.5  8.7   S ENE    AVERAGE  6.6 190
2025 11 09 16 00  1.9  1.2 13.3  1.4  9.1 SSW  NE    AVERAGE  7.2 197
2025 11 09 15 30  1.7  1.1 12.5  1.3  9.1   S  NE    AVERAGE  6.8 190
2025 11 09 15 00  1.8  1.2 11.1  1.4  9.5   E  NE    AVERAGE  7.4  49
2025 11 09 14 30  1.8  1.2 12.5  1.3  9.5 SSW   E    AVERAGE  7.7 197
2025 11 09 14 00  1.7  1.1 12.5  1.3  8.0   S  SE    AVERAGE  7.5 177
2025 11 09 13 30  1.9  1.3 11.8  1.4  7.7 SSE SSE    AVERAGE  8.1 162
2025 11 09 13 00  1.8  1.2 12.5  1.3  9.1   S  NE    AVERAGE  8.0 186
2025 11 09 12 30  1.8  1.3 10.5  1.3  9.1 NNW  NE      SWELL  8.4 336
2025 11 09 12 00  1.7  1.1 12.5  1.3  9.5   S  NE    AVERAGE  8.1 187
2025 11 09 11 30  1.8  1.2 12.5  1.3  9.1   S  NE    AVERAGE  8.4  51
2025 11 09 10 30  1.8  1.3 13.3  1.2  8.7   S ENE      SWELL  8.8 184
2025 11 09 10 00  1.7  1.3 13.3  1.2  9.1   S ENE      SWELL  9.0 179
2025 11 09 09 30  1.7  1.2 12.5  1.2  9.1   S ENE      SWELL  8.7 184
2025 11 09 09 00  1.7  1.2 12.5  1.2  8.7   S ENE      SWELL  8.7 179
2025 11 09 08 30  1.7  1.3 11.1  1.1  9.5   S ENE      SWELL  8.7 185
2025 11 09 08 00  1.6  1.1 10.5  1.2  9.1 NNW  NE    AVERAGE  8.3  53
2025 11 09 07 30  1.7  1.2 12.5  1.2  9.1   S  NE      SWELL  8.7 186
2025 11 09 07 00  1.7  1.2 12.5  1.2  9.5 SSW  NE      SWELL  8.5 205
2025 11 09 06 30  1.7  1.3 13.3  1.1  9.5 SSW NNE      SWELL  8.7 193
2025 11 09 06 00  1.9  1.5 11.1  1.1  9.1 SSW  NE      SWELL  9.1 193
2025 11 09 05 30  1.7  1.3 13.3  1.1  9.1 SSW  NE      SWELL  8.8 207
2025 11 09 05 00  1.8  1.3 11.1  1.2  8.7 SSE ENE      SWELL  8.3 152
2025 11 09 04 30  1.8  1.3 13.3  1.2  8.7   S  NE      SWELL  7.9 185
2025 11 09 04 00  1.8  1.3 13.3  1.2  8.7 SSW  NE      SWELL  7.6 207
2025 11 09 03 30  1.8  1.4 13.3  1.2  9.1 SSW  NE      SWELL  8.0 209
2025 11 09 03 00  1.8  1.3 12.5  1.2  8.3  SW ENE      SWELL  7.6 223
2025 11 09 02 30  1.7  1.2 13.3  1.2  9.1 SSW  NE      SWELL  7.2 200
2025 11 09 02 00  1.9  1.4 13.3  1.2  9.1 SSW  NE      SWELL  8.1 201
2025 11 09 01 30  1.9  1.5 11.1  1.2  9.1   N  NE      SWELL  8.5 359
2025 11 09 01 00  1.8  1.4 11.1  1.2  9.1   N  NE      SWELL  8.0   7
2025 11 09 00 30  2.1  1.7 13.3  1.2  8.7   S  NE      SWELL  8.7 191
2025 11 09 00 00  1.8  1.3 12.5  1.2  8.7   S  NE      SWELL  8.1 181
2025 11 08 23 30  1.8  1.4 13.3  1.1  9.5 SSW  NE      SWELL  8.3 193
2025 11 08 23 00  1.8  1.3 13.3  1.1  8.7 SSW  NE      SWELL  8.4 202
2025 11 08 22 30  1.7  1.2 11.8  1.1  9.1  SE  NE      SWELL  8.1 136
2025 11 08 22 00  1.8  1.4 11.8  1.1  9.1  SE  NE      SWELL  8.4 145
2025 11 08 21 30  1.8  1.4 13.3  1.1  9.1   S  NE      SWELL  8.7 182
2025 11 08 21 00  1.7  1.3 14.3  1.1  9.1   S  NE      SWELL  8.7 185
2025 11 08 20 30  1.8  1.3 13.3  1.2  9.5 SSW  NE      SWELL  8.6 197
2025 11 08 20 00  1.7  1.4 12.5  1.1  9.5 WSW NNE      SWELL  8.8 252
2025 11 08 19 30  1.7  1.2 13.3  1.2  9.1 SSW  NE      SWELL  8.2 196
2025 11 08 19 00  1.8  1.3 12.5  1.3  9.1  SW  NE      SWELL  8.2 226
2025 11 08 18 30  1.9  1.5 11.8  1.2  9.5   N  NE      SWELL  8.4 352
2025 11 08 18 00  1.7  1.3 13.3  1.1  9.5  SW NNE      SWELL  8.0 228
2025 11 08 17 30  1.8  1.3 12.5  1.2  9.5   N NNE      SWELL  8.2 354
2025 11 08 17 00  1.7  1.2 11.1  1.2  9.1   N  NE      SWELL  8.1   1
2025 11 08 16 30  1.7  1.2 12.5  1.1  9.1   N  NE      SWELL  8.4 350
2025 11 08 16 00  2.0  1.6 11.8  1.2  9.1   N  NE      SWELL  9.1 358
2025 11 08 15 30  1.8  1.4 11.8  1.1  9.1   N  NE      SWELL  8.8 357
2025 11 08 15 00  1.9  1.4 13.3  1.2  9.1  SW  NE      SWELL  8.8 217
2025 11 08 14 30  1.7  1.3 12.5  1.1  9.1   N  NE      SWELL  8.8 354
2025 11 08 14 00  1.7  1.3 12.5  1.2  8.7   N  NE      SWELL  8.7 354
2025 11 08 13 30  1.6  1.2 12.5  1.1  9.1 NNW  NE      SWELL  8.4 335
2025 11 08 13 00  1.6  1.2 12.5  1.1  9.1 ENE ENE      SWELL  8.3  66
2025 11 08 12 30  1.8  1.2 14.3  1.3  9.1 SSW  NE    AVERAGE  8.3 202
2025 11 08 12 00  1.7  1.1 12.5  1.2  9.1 ESE  NE    AVERAGE  8.3 105
2025 11 08 11 30  1.7  1.3 13.3  1.1  9.5 WSW ENE      SWELL  8.6 249
2025 11 08 11 00  1.8  1.4 12.5  1.2  9.1 NNE ENE      SWELL  9.0  27
2025 11 08 10 30  1.8  1.4 13.3  1.1  9.1 SSW ENE      SWELL  9.0 192
2025 11 08 10 00  1.8  1.3 11.8  1.1  9.5 NNE ENE      SWELL  8.7  31
2025 11 08 09 30  1.6  1.2 11.8  1.1  9.5 NNW   E      SWELL  8.5 342
2025 11 08 09 00  1.8  1.3 13.3  1.2  9.5   E ENE      SWELL  8.5  93
2025 11 08 08 30  1.6  1.1 11.8  1.2  9.1   W ENE    AVERAGE  8.1 270
2025 11 08 08 00  1.7  1.3 11.8  1.2  9.5 NNW  NE      SWELL  8.4 348
2025 11 08 07 30  1.7  1.2 11.8  1.2  9.1 NNW ENE      SWELL  8.2 344
2025 11 08 07 00  1.9  1.3 12.5  1.4  8.7 SSE  NE    AVERAGE  8.0 159
2025 11 08 06 30  1.8  1.2 12.5  1.3  8.7   S  NE    AVERAGE  7.9 179
2025 11 08 06 00  1.8  1.3 11.8  1.2  9.5  MM ENE      SWELL  7.8   0
2025 11 08 05 30  1.9  1.4 11.8  1.3  9.1   N ENE      SWELL  7.7 353
2025 11 08 05 00  1.7  1.2 12.5  1.2  9.5  MM ENE      SWELL  7.3   0
2025 11 08 04 30  1.7  1.2 11.8  1.2  8.7 NNE ENE      SWELL  7.7  14
2025 11 08 04 00  1.8  1.2 13.3  1.3  8.7   S  NE    AVERAGE  7.4 188
2025 11 08 03 30  1.8  1.2 12.5  1.3  8.7 NNW  NE    AVERAGE  7.7 341
2025 11 08 03 00  1.7  1.2 11.8  1.2  9.5   N  NE      SWELL  7.6 356
2025 11 08 02 30  1.8  1.2 11.8  1.3  9.1   N  NE    AVERAGE  7.6   7
2025 11 08 02 00  1.7  1.1 11.8  1.2  9.5   N  NE    AVERAGE  7.4 355
2025 11 08 01 30  1.7  1.2 11.8  1.3  9.1   N  NE    AVERAGE  7.5 359
2025 11 08 01 00  1.7  1.3 11.8  1.2  9.1   N  NE      SWELL  7.5 359
2025 11 08 00 30  1.7  1.1 13.3  1.3  8.7   S  NE    AVERAGE  7.0 180
2025 11 08 00 00  1.7  1.1 11.1  1.3  9.1 SSE  NE    AVERAGE  6.9 167
2025 11 07 23 30  1.7  1.1 11.8  1.2  8.0 NNW  NE    AVERAGE  6.7 344
2025 11 07 23 00  1.6  1.0 11.8  1.2  8.3  MM  NE    AVERAGE  6.5   0
2025 11 07 22 30  1.7  1.2 11.8  1.2  8.7 NNW  NE      SWELL  7.1 347
2025 11 07 22 00  1.5  1.0 11.8  1.2  8.0   N  NE    AVERAGE  6.9   1
2025 11 07 21 30  1.5  1.1 11.8  1.1  9.1 NNW ENE      SWELL  7.2 347
2025 11 07 21 00  1.5  1.1 11.8  1.0  8.7   N  NE      SWELL  7.5   3
2025 11 07 20 30  1.5  1.0 12.5  1.0  8.7   N ENE      SWELL  7.6 353
2025 11 07 20 00  1.5  1.1 11.8  1.1  8.7   N  NE      SWELL  7.6 352
2025 11 07 19 30  1.5  1.0 11.8  1.1  8.0   N  NE    AVERAGE  7.6 355
2025 11 07 19 00  1.4  0.9 11.8  1.1  8.7   N ENE    AVERAGE  7.1 349
2025 11 07 18 30  1.6  1.1 12.5  1.1  8.7 NNW  NE      SWELL  7.8 342
2025 11 07 18 00  1.6  1.1 11.8  1.2  8.0 NNW  NE    AVERAGE  7.5 346
2025 11 07 17 30  1.6  1.0 12.5  1.2  8.7 NNW  NE    AVERAGE  6.9 347
2025 11 07 17 00  1.7  1.1 12.5  1.3  7.7 NNW  NE    AVERAGE  7.0 345
2025 11 07 16 30  1.7  1.0 12.5  1.3  9.1   N  NE    AVERAGE  6.8 359
2025 11 07 16 00  1.7  1.1 12.5  1.3  8.7   N  NE    AVERAGE  7.3 353
2025 11 07 15 30  1.6  1.0 12.5  1.2  8.0   N NNE    AVERAGE  7.2 351
2025 11 07 15 00  1.6  1.0 13.3  1.2  8.0 SSW NNE    AVERAGE  7.3 201
2025 11 07 14 30  1.5  0.9 12.5  1.2  8.3   N  NE    AVERAGE  7.5   8
2025 11 07 14 00  1.4  0.9 12.5  1.1  8.3   N  NE    AVERAGE  7.4  51
2025 11 07 13 30  1.6  1.1 14.3  1.2  9.5 SSW NNE    AVERAGE  7.8 203
2025 11 07 13 00  1.5  0.9 12.5  1.2  8.7   N  NE    AVERAGE  7.5  11
2025 11 07 12 30  1.6  1.1 12.5  1.2  8.7 NNE  NE    AVERAGE  7.8  31
2025 11 07 12 00  1.4  0.9 12.5  1.1  7.7  NW NNE    AVERAGE  7.1 316
2025 11 07 11 30  1.5  1.0 12.5  1.2  8.7 NNW  NE    AVERAGE  7.4 336
2025 11 07 11 00  1.5  0.9 11.8  1.1  8.3   W ENE    AVERAGE  7.2 280
2025 11 07 10 30  1.4  0.9 11.8  1.1  8.7   S ENE    AVERAGE  7.3 178
2025 11 07 10 00  1.5  1.0 12.5  1.2  8.7   N  NE    AVERAGE  7.5   9
2025 11 07 09 30  1.5  0.9 12.5  1.2  7.7 NNW  NE    AVERAGE  7.3  48
2025 11 07 09 00  1.5  0.9 14.3  1.2  8.7 SSW ENE    AVERAGE  7.3  58
2025 11 07 08 30  1.4  0.9 11.8  1.1  8.7   S ENE    AVERAGE  7.3 173
2025 11 07 08 00  1.4  0.9 11.8  1.1  8.7   S ENE    AVERAGE  7.5 170
2025 11 07 07 30  1.5  1.0 10.5  1.1  7.7 SSE ENE    AVERAGE  7.5 167
2025 11 07 07 00  1.5  1.0 15.4  1.1  8.0 SSW  NE    AVERAGE  7.7 211
2025 11 07 06 30  1.4  0.9 10.5  1.0  9.1   S ENE    AVERAGE  7.4 175
2025 11 07 06 00  1.5  1.1 12.5  1.1  7.7 SSW  NE      SWELL  7.5 197
2025 11 07 05 30  1.4  0.9 11.8  1.1  8.0   S  NE    AVERAGE  7.2 174
2025 11 07 05 00  1.5  0.9 11.8  1.1  8.3 SSW  NE    AVERAGE  7.1 192
2025 11 07 04 30  1.5  0.9 11.1  1.2  8.0   S ENE    AVERAGE  7.1 180
2025 11 07 04 00  1.6  0.9 12.5  1.3  8.3 SSW  NE    AVERAGE  7.1  52
2025 11 07 03 30  1.6  0.9 11.1  1.2  8.0   S  NE    AVERAGE  7.0  52
2025 11 07 03 00  1.5  0.9 11.1  1.2  8.3   S ENE    AVERAGE  6.8  74
2025 11 07 02 30  1.6  0.9 12.5  1.2  8.7 WSW  NE    AVERAGE  6.9  54
2025 11 07 02 00  1.5  0.9 12.5  1.3  8.7 WSW  NE    AVERAGE  6.8  54
2025 11 07 01 30  1.4  0.9 12.5  1.1  8.0   S ENE    AVERAGE  6.6 179
2025 11 07 01 00  1.5  0.8 11.8  1.2  7.7   S  NE    AVERAGE  6.5  52
2025 11 07 00 30  1.6  1.0 11.8  1.3  8.7 SSW  NE    AVERAGE  6.8 192
2025 11 07 00 00  1.5  1.0 12.5  1.2  8.7   S  NE    AVERAGE  6.6 181
2025 11 06 23 30  1.6  0.9 11.1  1.3  8.3   S ENE    AVERAGE  6.8  57
2025 11 06 23 00  1.6  1.0 12.5  1.3  8.3   S ENE    AVERAGE  6.9 185
2025 11 06 22 30  1.6  0.9 11.8  1.3  8.3   S  NE    AVERAGE  7.0  44
2025 11 06 22 00  1.6  0.9 12.5  1.2  8.0   S  NE    AVERAGE  7.2  43
2025 11 06 21 30  1.6  1.0 12.5  1.3  8.3   S ENE    AVERAGE  7.7  69
2025 11 06 21 00  1.4  0.9 12.5  1.1  8.3   S ENE    AVERAGE  7.4 174
2025 11 06 20 30  1.5  1.0 12.5  1.1  8.0   S ENE    AVERAGE  8.0 172
2025 11 06 20 00  1.5  1.0 12.5  1.1  8.3   S  NE    AVERAGE  8.3 174
2025 11 06 19 30  1.3  0.9 13.3  1.0  8.7   S ENE    AVERAGE  7.8 185
2025 11 06 19 00  1.5  0.8 12.5  1.2  8.3 SSW ENE    AVERAGE  7.7  61
2025 11 06 18 30  1.4  0.9 13.3  1.1  8.3   S  NE    AVERAGE  7.9 177
2025 11 06 18 00  1.5  1.0 13.3  1.1  8.0 SSE  NE    AVERAGE  8.2 157
2025 11 06 17 30  1.4  0.8 13.3  1.1  8.3  SW ENE    AVERAGE  7.8  77
2025 11 06 17 00  1.4  0.8 11.1  1.2  8.7 SSE  NE    AVERAGE  7.6  53
2025 11 06 16 30  1.4  0.9 13.3  1.1  8.0 SSW ENE    AVERAGE  7.8 199
2025 11 06 16 00  1.4  0.9 13.3  1.0  8.7 SSW ENE    AVERAGE  7.8 198
2025 11 06 15 30  1.3  0.8 13.3  1.0  8.7 WNW ENE    AVERAGE  7.8 284
2025 11 06 15 00  1.4  0.8 13.3  1.1  7.7 SSW  NE    AVERAGE  7.8 202
2025 11 06 14 30  1.3  0.9 13.3  1.0  8.3  SW ENE    AVERAGE  8.1 228
2025 11 06 14 00  1.3  0.8 13.3  1.0  8.7  SW  NE    AVERAGE  7.9 222
2025 11 06 13 30  1.4  1.0 12.5  1.1  8.7   S  NE    AVERAGE  8.0 189
2025 11 06 13 00  1.4  0.9 14.3  1.1  9.1  SW  NE    AVERAGE  7.3 223
2025 11 06 12 30  1.4  0.9 14.3  1.1  9.1 WNW  NE    AVERAGE  7.7 290
2025 11 06 12 00  1.4  1.0 13.3  1.1  8.7   S  NE    AVERAGE  8.0 186
2025 11 06 11 30  1.4  0.8 14.3  1.1  8.3 WSW ENE    AVERAGE  7.3 238
2025 11 06 11 00  1.4  0.8 14.3  1.2  8.3  SW ENE    AVERAGE  7.3  60
