#YY,MM,DD,hh,mm,WVHT,DPD,APD,MWD,WTMP,SwH,SwP,WWH,WWP,SwD,WWD
2025,10,27,15,26,2.1,7,5.1,77,20.5,0.2,10.5,2,6.7,ESE,ENE
2025,10,27,14,56,2.1,6,5.1,73,20.5,0.2,13.3,2,6.2,ENE,E
2025,10,27,14,26,2.1,7,5,86,20.5,0.2,10.5,2.1,6.2,SE,ENE
2025,10,27,13,56,2.2,6,4.9,77,20.5,0.2,13.3,2.1,6.2,E,ENE
2025,10,27,13,26,2.2,6,5.1,79,20.5,0.2,11.1,2,6.7,E,E
2025,10,27,12,56,2,6,5,77,20.5,0.2,16.7,2.1,6.7,ENE,E
2025,10,27,12,26,2.1,6,4.9,81,20.5,0.2,10.5,2.1,6.7,ESE,ENE
2025,10,27,11,56,1.9,6,4.8,76,20.5,0.2,10.5,2.1,6.2,E,ENE
2025,10,27,11,26,1.9,6,4.8,74,20.5,0.2,13.3,2.1,6.7,E,E
2025,10,27,10,56,1.8,6,4.8,76,20.4,0.2,10.5,2.2,6.2,ESE,ENE
2025,10,27,10,26,1.7,6,4.7,84,20.4,0.2,10.5,2.1,6.2,E,E
2025,10,27,9,56,1.6,5,4.5,77,20.4,0.2,10.5,2,5.9,SE,ENE
2025,10,27,9,26,1.6,6,4.5,81,20.4,0.2,11.8,2.1,5.9,E,E
2025,10,27,8,56,1.7,5,4.6,79,20.4,0.2,10.5,1.9,5.9,E,ENE
2025,10,27,8,26,1.6,5,4.5,76,20.4,0.2,12.5,1.9,5.9,E,ENE
2025,10,27,7,56,1.6,6,4.5,77,20.4,0.2,14.3,1.8,5.6,E,ENE
2025,10,27,7,26,1.5,5,4.3,77,20.4,0.2,10.5,1.7,5.9,E,E
2025,10,27,6,56,1.4,6,4.4,84,20.4,0.2,10.5,1.6,5.3,E,ENE
2025,10,27,6,26,1.5,5,4.7,77,20.5,0.2,11.8,1.6,5.6,E,E
2025,10,27,5,56,1.5,5,4.5,79,20.5,0.2,11.1,1.6,5.3,ESE,E
2025,10,27,5,26,1.5,5,4.5,81,20.5,0.2,11.8,1.5,5.3,E,ENE
2025,10,27,4,56,1.4,5,4.4,80,20.5,0.2,11.1,1.6,5.6,ESE,ENE
2025,10,27,4,26,1.5,5,4.5,73,20.5,0.2,11.1,1.5,5.3,ESE,ENE
2025,10,27,3,56,1.4,5,4.5,77,20.5,0.2,10.5,1.4,5.6,E,E
2025,10,27,3,26,1.4,6,4.6,94,20.5,0.2,10.5,1.5,5.3,ESE,ENE
2025,10,27,2,56,1.4,5,4.5,80,20.5,0.2,11.1,1.5,5.3,E,E
2025,10,27,2,26,1.3,5,4.5,91,20.5,0.2,11.8,1.4,5.3,ESE,E
2025,10,27,1,56,1.3,5,4.4,80,20.5,0.2,11.8,1.4,5.3,ESE,E
2025,10,27,1,26,1.3,5,4.3,93,20.6,0.2,11.8,1.5,5,ESE,ENE
2025,10,27,0,56,1.3,5,4.5,91,20.6,0.2,11.1,1.4,5,ESE,ENE
2025,10,27,0,26,1.3,5,4.3,95,20.6,0.2,11.8,1.4,5.6,E,E
2025,10,26,23,56,1.3,5,4.3,93,20.6,0.2,10.5,1.3,5,ESE,E
2025,10,26,23,26,1.2,8,4.3,136,20.6,0.2,11.1,1.3,5.3,ESE,E
2025,10,26,22,56,1.2,5,4.4,94,20.6,0.2,11.8,1.3,4.8,ESE,E
2025,10,26,22,26,1.2,4,4.3,77,20.6,0.2,11.1,1.3,5.3,ESE,E
2025,10,26,21,56,1.2,6,4.3,110,20.6,0.2,10.5,1.3,5,E,E
2025,10,26,21,26,1.2,8,4.4,133,20.6,0.2,11.1,1.2,5.3,E,E
2025,10,26,20,56,1.2,5,4.2,81,20.6,0.2,11.8,1.2,5,E,E
2025,10,26,20,26,1.1,6,4.3,93,20.6,0.2,10.5,1.2,8.3,ESE,SE
2025,10,26,19,56,1.2,5,4.4,90,20.6,0.2,11.1,1.2,5.3,E,E
2025,10,26,19,26,1.2,5,4.4,83,20.6,0.2,11.8,1.1,4.3,ESE,ENE
2025,10,26,18,56,1.2,5,4.3,79,20.7,0.2,11.1,1.1,5.6,ESE,ESE
2025,10,26,18,26,1.2,5,4.3,88,20.7,0.2,11.8,1.2,7.7,ESE,SE
2025,10,26,17,56,1.2,5,4.3,77,20.7,0.2,11.8,1.2,4.8,E,E
2025,10,26,17,26,1.2,5,4.3,84,20.7,0.2,11.8,1.1,5.6,E,E
2025,10,26,16,56,1.2,5,4.3,73,20.7,0.2,12.5,1.2,5.3,E,E
2025,10,26,16,26,1.2,5,4.4,79,20.7,0.2,10.5,1.2,4.8,E,E
2025,10,26,15,56,1.4,5,4.4,88,20.7,0.2,12.5,1.2,5,ESE,E
2025,10,26,15,26,1.3,4,4.2,76,20.7,0.2,10.5,1.2,5,ESE,E
2025,10,26,14,56,1.3,5,4.2,79,20.7,0.2,11.8,1.2,5,E,ENE
2025,10,26,14,26,1.4,5,4.2,73,20.6,0.2,10.5,1.2,5,E,E
2025,10,26,13,56,1.3,5,4.3,87,20.6,0.2,12.5,1.2,4.8,E,ENE
2025,10,26,13,26,1.3,5,4.2,80,20.6,0.2,10.5,1.2,5.3,ESE,E
2025,10,26,12,56,1.3,5,4.2,81,20.6,0.2,11.1,1.4,5.3,E,E
2025,10,26,12,26,1.2,5,4.1,84,20.7,0.2,10.5,1.3,4.3,E,ENE
2025,10,26,11,56,1.2,5,4.2,83,20.8,0.2,11.8,1.3,4.5,E,E
2025,10,26,11,26,1.2,5,4.1,81,20.8,0.2,10.5,1.3,4.5,ESE,ENE
2025,10,26,10,56,1.2,5,4.2,93,20.8,0.2,11.8,1.3,5.3,E,E
2025,10,26,10,26,1.2,4,4.1,72,20.8,0.2,12.5,1.3,5.3,ESE,E
2025,10,26,9,56,1.2,5,4,84,20.8,0.2,11.1,1.2,5,E,E
2025,10,26,9,26,1.2,4,4.1,70,20.8,0.2,10.5,1.2,4.8,ESE,E
2025,10,26,8,56,1.2,5,4,87,20.8,0.2,10.5,1.2,5,E,E
2025,10,26,8,26,1.2,5,4,79,20.8,0.2,10.5,1.2,4.8,E,E
2025,10,26,7,56,1.1,5,4.1,79,20.8,0.2,10.5,1.2,5.3,E,E
2025,10,26,7,26,1.1,4,4,76,20.8,0.2,10.5,1.2,4.3,E,ENE
2025,10,26,6,56,1,5,4,86,20.8,0.2,11.8,1.2,5,ESE,E
2025,10,26,6,26,1,4,4,86,20.9,0.2,11.8,1.2,4.3,ESE,ENE
2025,10,26,5,56,1,4,4.1,84,20.9,0.2,11.1,1.2,4.8,E,E
2025,10,26,5,26,1,5,4.1,84,20.9,0.2,10.5,1.2,4.5,ESE,E
2025,10,26,4,56,1,5,4.2,81,20.9,0.1,10.5,1.1,4.5,E,E
2025,10,26,4,26,0.9,5,4.2,81,20.9,0.1,11.1,1.1,4.2,ESE,ENE
2025,10,26,3,56,1,5,4.1,86,20.9,0.2,10.5,1,4.5,ESE,E
2025,10,26,3,26,1,5,4.1,81,20.9,0.1,11.8,1,4.3,E,E
2025,10,26,2,56,1,5,4.1,81,21,0.2,11.1,1,4.3,E,E
2025,10,26,2,26,0.9,5,4.2,84,21,0.1,10.5,1,4.5,E,E
2025,10,26,1,56,0.9,5,4.2,90,21,0.2,10.5,1,4.5,ESE,E
2025,10,26,1,26,1,6,4.3,108,21,0.2,11.8,0.9,4.8,E,E
2025,10,26,0,56,0.9,5,4.2,84,21,0.2,11.1,0.9,4.8,E,E
2025,10,26,0,26,0.9,8,4.1,126,21,0.1,11.8,0.9,5,ESE,E
2025,10,25,23,56,0.9,5,4.2,90,21,0.2,11.1,0.9,4.8,ESE,E
2025,10,25,23,26,0.9,5,4.1,86,21.1,0.2,10.5,0.9,4.8,ESE,E
2025,10,25,22,56,0.9,5,4.2,84,21.1,0.2,11.1,0.9,5.3,ESE,E
2025,10,25,22,26,0.9,8,4.2,129,21.1,0.2,11.1,0.9,6.2,E,ESE
2025,10,25,21,56,0.9,5,4.1,80,21.1,0.2,11.1,0.9,5,E,E
2025,10,25,21,26,0.9,5,4.1,77,21.1,0.1,10.5,0.9,7.7,E,SE
2025,10,25,20,56,0.9,5,4,76,21.2,0.2,10.5,0.9,5.3,E,E
2025,10,25,20,26,0.9,5,4,76,21.2,0.1,11.8,0.8,5.3,ESE,E
2025,10,25,19,56,0.9,5,4,73,21.3,0.1,10.5,0.9,5,ESE,E
2025,10,25,19,26,0.9,5,4,72,21.3,0.1,10.5,0.9,8.3,E,SE
2025,10,25,18,56,0.9,5,3.9,70,21.3,0.1,10.5,0.9,4.8,ESE,E
2025,10,25,18,26,1,5,3.9,70,21.3,0.2,11.1,0.9,4.8,E,ENE
2025,10,25,17,56,1,5,3.9,66,21.3,0.1,11.8,0.9,4.8,E,ENE
2025,10,25,17,26,0.9,5,3.8,67,21.4,0.1,11.8,0.8,5,ENE,ENE
2025,10,25,16,56,0.9,5,3.8,70,21.4,0.2,10.5,0.9,4.8,ESE,ENE
2025,10,25,16,26,0.9,5,3.9,70,21.4,0.2,11.8,0.9,4.8,E,ENE
2025,10,25,15,56,0.9,5,3.8,66,21.3,0.1,11.8,0.8,4.8,E,ENE
2025,10,25,15,26,0.9,5,3.9,73,21.3,0.2,10.5,0.9,4.8,E,ENE
2025,10,25,14,56,0.9,5,3.8,76,21.3,0.2,11.8,1,4.5,E,ENE
2025,10,25,14,26,0.9,4,3.8,65,21.3,0.2,11.1,0.9,4.5,E,ENE
2025,10,25,13,56,0.9,5,3.7,67,21.3,0.2,10.5,0.9,4.8,ESE,ENE
2025,10,25,13,26,0.9,4,3.7,62,21.3,0.1,10.5,0.9,4.5,ESE,ENE
2025,10,25,12,56,0.9,4,3.6,73,21.3,0.1,11.1,0.9,4.5,E,ENE
2025,10,25,12,26,0.9,4,3.7,66,21.3,0.1,10.5,0.9,4.8,ESE,ENE
2025,10,25,11,56,0.8,4,3.7,52,21.3,0.1,10.5,0.9,4.5,ESE,ENE
2025,10,25,11,26,0.9,4,3.7,73,21.3,0.1,10.5,0.9,4.3,ESE,ENE
2025,10,25,10,56,0.8,4,3.7,60,21.3,0.1,10.5,0.9,4.5,ESE,ENE
2025,10,25,10,26,0.8,4,3.6,62,21.3,0.2,10.5,0.9,3.9,E,ENE
2025,10,25,9,56,0.8,4,3.5,53,21.3,0.1,11.1,0.9,4.3,ESE,ENE
2025,10,25,9,26,0.8,4,3.6,56,21.3,0.1,10.5,0.8,4.2,E,ENE
2025,10,25,8,56,0.8,4,3.6,59,21.3,0.1,10.5,0.8,3.6,E,NE
2025,10,25,8,26,0.8,8,3.6,132,21.3,0.1,11.1,0.8,4.3,ESE,ENE
2025,10,25,7,56,0.9,4,3.7,58,21.3,0.1,11.1,0.8,4,E,ENE
2025,10,25,7,26,0.9,4,3.6,56,21.3,0.1,10.5,0.8,3.9,ESE,ENE
2025,10,25,6,56,0.9,5,3.7,58,21.3,0.1,10.5,0.8,4,ESE,NE
2025,10,25,6,26,1,4,3.8,55,21.3,0.1,10.5,0.8,4,E,NE
2025,10,25,5,56,1,4,3.7,49,21.3,0.1,10.5,0.8,4.2,E,ENE
2025,10,25,5,26,1,4,3.6,39,21.2,0.1,11.1,0.8,8.3,ESE,SE
2025,10,25,4,56,1,4,3.6,38,21.2,0.1,11.1,0.9,4.3,ESE,ENE
2025,10,25,4,26,0.9,3,3.5,36,21.2,0.1,10.5,0.9,4.3,E,NE
2025,10,25,3,56,0.7,3,3.4,38,21.1,0.1,10.5,0.9,4.5,ESE,ENE
2025,10,25,3,26,0.6,9,3.4,128,21.1,0.2,10.5,1,4.3,ESE,NE
2025,10,25,2,56,0.5,8,3.6,126,21.1,0.1,11.1,1,4.2,ESE,NE
2025,10,25,2,26,0.5,8,3.8,128,21.1,0.1,10.5,1,4,E,NE
2025,10,25,1,56,0.5,8,3.7,131,21.2,0.2,10.5,0.9,3.6,E,NE
2025,10,25,1,26,0.5,9,4.2,119,21.2,0.1,11.8,0.9,3.5,ESE,NE
2025,10,25,0,56,0.4,8,4,128,21.1,0.1,11.1,0.7,3.1,ESE,NE
2025,10,25,0,26,0.5,8,4,129,21.2,0.1,10.5,0.6,9.1,ESE,SE
2025,10,24,23,56,0.5,8,4,126,21.2,0.1,11.8,0.5,8.3,E,SE
2025,10,24,23,26,0.5,8,3.5,124,21.2,0.1,11.1,0.5,8.3,ESE,SE
2025,10,24,22,56,0.6,8,3.7,122,21.1,0.1,10.5,0.4,8.3,ESE,SE
2025,10,24,22,26,0.5,8,3.5,124,21.1,0.1,11.1,0.5,9.1,ESE,ESE
2025,10,24,21,56,0.5,9,3.8,121,21.2,0.1,11.1,0.4,7.7,SE,SE
2025,10,24,21,26,0.5,9,4.2,115,21.2,0.1,11.1,0.4,8.3,ESE,SE
2025,10,24,20,56,0.4,9,4.1,118,21.2,0.1,10.5,0.5,8.3,ESE,SE
2025,10,24,20,26,0.4,9,4.4,119,21.2,0.1,11.1,0.5,7.7,ESE,SE
2025,10,24,19,56,0.4,8,4,129,21.2,0.1,10.5,0.6,8.3,ESE,ESE
2025,10,24,19,26,0.5,9,3.6,129,21.2,0.1,10.5,0.5,8.3,E,SE
2025,10,24,18,56,0.5,10,3.7,124,21.2,0.1,10.5,0.5,9.1,E,ESE
2025,10,24,18,26,0.4,10,3.8,111,21.2,0.1,11.1,0.4,9.1,ESE,ESE
2025,10,24,17,56,0.4,10,3.9,115,21.2,0.1,11.1,0.4,9.1,ESE,ESE
2025,10,24,17,26,0.4,9,4.7,132,21.2,0.1,10.5,0.4,9.1,ESE,ESE
2025,10,24,16,56,0.4,10,4.8,121,21.1,0.1,10.5,0.4,8.3,SE,SE
2025,10,24,16,26,0.4,9,4.9,128,21.1,0.2,11.1,0.5,9.1,ESE,SE
2025,10,24,15,56,0.4,9,4.7,132,21.1,0.1,10.5,0.4,9.9,ESE,SE
2025,10,24,15,26,0.4,9,4.5,122,21.1,0.2,10.5,0.4,9.9,ESE,ESE
2025,10,24,14,56,0.4,9,4.2,124,21.1,0.1,11.1,0.4,9.9,ESE,ESE
2025,10,24,14,26,0.5,9,4.2,128,21.1,0.2,11.1,0.4,9.1,ESE,SE
2025,10,24,13,56,0.5,9,3.7,129,21.1,0.1,10.5,0.3,9.9,ESE,ESE
2025,10,24,13,26,0.5,9,3.5,122,21.1,0.1,10.5,0.3,9.1,ESE,SE
2025,10,24,12,56,0.5,9,3.4,136,21.1,0.1,10.5,0.3,9.1,ESE,SE
2025,10,24,12,26,0.6,9,3.3,132,21.2,0.1,11.1,0.3,9.1,ESE,ESE
2025,10,24,11,56,0.6,9,3.2,131,21.2,0.2,10.5,0.4,9.1,E,SE
2025,10,24,11,26,0.6,9,3.3,131,21.2,0.2,10.5,0.4,9.1,ESE,SE
2025,10,24,10,56,0.6,9,3.4,133,21.2,0.1,10.5,0.5,9.1,SE,SE
2025,10,24,10,26,0.6,9,3.5,133,21.2,0.1,10.5,0.4,9.1,ESE,ESE
2025,10,24,9,56,0.6,9,3.4,128,21.2,0.1,11.1,0.5,9.1,E,SE
2025,10,24,9,26,0.6,9,3.5,129,21.2,0.1,10.5,0.6,9.1,SE,SE
2025,10,24,8,56,0.6,9,3.4,124,21.2,0.1,10.5,0.6,9.1,SE,SE
2025,10,24,8,26,0.5,9,3.4,124,21.2,0.1,10.5,0.5,9.1,ESE,SE
2025,10,24,7,56,0.5,10,3.5,131,21.2,0.1,11.1,0.6,9.1,ESE,SE
2025,10,24,7,26,0.5,9,3.5,126,21.2,0.1,11.1,0.6,9.1,SE,SE
2025,10,24,6,56,0.5,9,3.5,126,21.2,0.1,11.1,0.6,9.1,ESE,SE
2025,10,24,6,26,0.5,10,3.5,119,21.2,0.1,10.5,0.6,9.1,SE,SE
2025,10,24,5,56,0.5,9,3.8,124,21.2,0.2,10.5,0.6,9.1,SE,SE
2025,10,24,5,26,0.5,10,4.1,118,21.2,0.1,10.5,0.5,9.1,ESE,SE
2025,10,24,4,56,0.5,10,4.1,131,21.2,0.1,11.1,0.5,9.9,ESE,SE
2025,10,24,4,26,0.5,9,3.9,128,21.2,0.2,10.5,0.5,9.1,ESE,SE
2025,10,24,3,56,0.5,10,4.1,132,21.3,0.2,10.5,0.5,9.1,SE,SE
2025,10,24,3,26,0.5,10,3.9,125,21.3,0.2,10.5,0.5,9.9,SE,ESE
2025,10,24,2,56,0.5,10,3.7,121,21.3,0.2,10.5,0.4,9.1,ESE,SE
2025,10,24,2,26,0.5,10,3.8,132,21.3,0.2,10.5,0.5,9.9,ESE,ESE
2025,10,24,1,56,0.5,10,3.6,124,21.3,0.2,10.5,0.5,9.9,SE,SE
2025,10,24,1,26,0.5,10,3.8,128,21.4,0.2,10.5,0.4,9.1,ESE,SE
2025,10,24,0,56,0.4,11,4.2,115,21.4,0.2,10.5,0.5,9.9,SE,SE
2025,10,24,0,26,0.4,10,5.1,132,21.4,0.2,10.5,0.5,9.9,ESE,SE
2025,10,23,23,56,0.4,11,4.5,125,21.4,0.2,11.8,0.5,9.9,ESE,ESE
2025,10,23,22,56,0.4,10,4.5,118,21.5,0.2,10.5,0.5,9.9,SE,SE
2025,10,23,22,26,0.4,11,4.4,114,21.5,0.2,10.5,0.5,9.9,SE,SE
2025,10,23,21,56,0.4,10,4.7,125,21.4,0.2,10.5,0.4,9.9,ESE,SE
2025,10,23,21,26,0.4,11,5.2,124,21.5,0.2,10.5,0.4,9.9,ESE,ESE
2025,10,23,20,56,0.4,10,4.8,131,21.5,0.2,10.5,0.4,9.9,ESE,SE
2025,10,23,20,26,0.4,10,4.7,125,21.4,0.2,10.5,0.3,9.9,SE,ESE
2025,10,23,19,56,0.4,10,5.3,118,21.4,0.2,10.5,0.4,9.9,ESE,SE
2025,10,23,19,26,0.4,11,4.6,125,21.4,0.2,10.5,0.4,9.9,SE,ESE
2025,10,23,18,56,0.4,11,4.6,111,21.5,0.2,10.5,0.3,9.9,ESE,SE
2025,10,23,18,26,0.5,11,4.2,119,21.4,0.2,10.5,0.4,9.9,ESE,SE
2025,10,23,17,56,0.5,11,4.1,129,21.5,0.2,10.5,0.3,9.9,SE,SE
2025,10,23,17,26,0.5,11,3.8,104,21.5,0.1,10.5,0.3,9.9,SE,SE
2025,10,23,16,56,0.6,11,3.5,124,21.4,0.2,10.5,0.3,9.9,ESE,SE
2025,10,23,16,26,0.6,11,3.5,117,21.4,0.2,10.5,0.4,9.9,SE,ESE
2025,10,23,15,56,0.6,11,3.4,129,21.4,0.2,10.5,0.4,9.9,SE,SE
2025,10,23,15,26,0.6,11,3.3,135,21.4,0.2,10.5,0.4,9.9,ESE,ESE
2025,10,23,14,56,0.7,11,3.3,115,21.4,0.2,10.5,0.4,9.9,ESE,SE
2025,10,23,14,26,0.6,11,3.3,121,21.4,0.3,10.5,0.4,9.9,SE,ESE
2025,10,23,13,56,0.7,11,3.2,103,21.4,0.2,11.1,0.4,9.9,ESE,ESE
2025,10,23,13,26,0.6,3,3.2,4,21.3,0.2,11.1,0.5,3.6,SE,NE
2025,10,23,12,56,0.6,11,3.3,111,21.3,0.2,10.5,0.5,3.6,ESE,NE
2025,10,23,12,26,0.6,11,3.3,119,21.3,0.2,11.1,0.6,3.3,SE,NE
2025,10,23,11,56,0.5,11,3.3,114,21.4,0.2,11.1,0.6,3.1,SE,NNE
2025,10,23,11,26,0.6,11,3.4,107,21.4,0.2,11.1,0.6,3.2,ESE,NNE
2025,10,23,10,56,0.5,11,3.4,108,21.4,0.2,11.1,0.6,3,ESE,NNE
2025,10,23,10,26,0.6,11,3.4,108,21.4,0.2,11.1,0.6,3.1,ESE,NNE
2025,10,23,9,56,0.6,11,3.4,104,21.4,0.2,11.1,0.6,2.9,SE,N
2025,10,23,9,26,0.6,11,3.3,105,21.4,0.2,11.1,0.6,3,ESE,N
2025,10,23,8,56,0.6,6,3.3,178,21.4,0.2,11.1,0.6,2.6,ESE,N
2025,10,23,8,26,0.6,6,3.4,173,21.4,0.2,11.1,0.5,2.8,ESE,N
2025,10,23,7,56,0.6,11,3.6,118,21.4,0.2,11.1,0.5,5,ESE,S
2025,10,23,7,26,0.6,11,3.4,107,21.4,0.2,11.1,0.5,5.3,ESE,S
2025,10,23,6,56,0.6,5,3.6,181,21.4,0.2,10.5,0.5,5.3,ESE,S
2025,10,23,6,26,0.6,6,3.7,181,21.4,0.2,11.1,0.5,5.6,ESE,S
2025,10,23,5,56,0.6,6,3.7,178,21.4,0.2,11.1,0.6,2.5,ESE,NW
2025,10,23,5,26,0.6,6,3.9,187,21.5,0.2,11.8,0.6,5.6,ESE,S
2025,10,23,4,56,0.6,6,3.7,178,21.5,0.1,11.1,0.6,5.6,ESE,S
2025,10,23,4,26,0.6,5,3.8,180,21.5,0.2,11.1,0.5,5.3,ESE,S
2025,10,23,3,56,0.6,5,3.7,183,21.5,0.2,11.1,0.5,5.6,ESE,S
2025,10,23,3,26,0.7,6,3.9,180,21.5,0.2,11.8,0.6,5.3,ESE,S
2025,10,23,2,56,0.7,6,4.1,183,21.5,0.2,11.8,0.6,5.9,ESE,S
2025,10,23,2,26,0.7,6,4,183,21.5,0.2,11.1,0.6,5.6,ESE,S
2025,10,23,1,56,0.7,6,4,178,21.5,0.2,11.8,0.6,5.6,ESE,S
2025,10,23,1,26,0.7,5,3.8,184,21.6,0.2,11.1,0.6,5.6,E,S
2025,10,23,0,56,0.7,6,3.7,180,21.6,0.2,11.8,0.6,5.3,SE,S
2025,10,23,0,26,0.7,6,3.6,181,21.6,0.2,11.1,0.6,5.3,ESE,S
2025,10,22,23,56,0.7,5,3.6,183,21.6,0.2,11.8,0.6,5.6,E,S
2025,10,22,22,56,0.8,3,3.6,200,21.6,0.2,11.8,0.7,5.6,ESE,S
2025,10,22,22,26,0.8,4,3.6,200,21.6,0.2,10.5,0.7,5.6,E,S
2025,10,22,21,56,0.8,4,3.5,207,21.7,0.2,11.8,0.7,5.6,ESE,S
2025,10,22,21,26,0.9,4,3.5,208,21.8,0.2,11.8,0.7,5.3,E,S
2025,10,22,20,56,0.8,4,3.5,201,21.5,0.2,11.1,0.7,5.6,E,S
2025,10,22,20,26,0.7,3,3.4,200,21.4,0.2,10.5,0.7,5.6,ESE,S
2025,10,22,19,56,0.7,6,3.4,183,21.4,0.2,11.8,0.7,5.3,ESE,S
2025,10,22,19,26,0.6,6,3.7,174,21.4,0.2,10.5,0.7,3.6,ESE,SSW
2025,10,22,18,56,0.5,6,4.3,180,21.5,0.2,11.1,0.7,3.5,E,SSW
2025,10,22,18,26,0.6,6,5.4,180,21.5,0.2,11.1,0.8,3.7,E,SSW
2025,10,22,17,56,0.6,6,5.5,183,21.6,0.2,11.8,0.8,3.6,ESE,SSW
2025,10,22,17,26,0.6,6,5.4,185,21.6,0.2,11.1,0.8,3.6,E,SSW
2025,10,22,16,56,0.6,6,5.5,183,21.5,0.2,11.1,0.8,3.6,ESE,SSW
2025,10,22,16,26,0.6,6,5.4,181,21.5,0.2,11.8,0.7,2.9,ESE,SSW
2025,10,22,15,56,0.6,6,5.2,183,21.7,0.2,11.1,0.6,6.2,ESE,S
2025,10,22,15,26,0.6,6,4.6,185,21.6,0.2,11.8,0.6,6.2,ESE,S
2025,10,22,14,56,0.7,6,4.5,184,21.5,0.2,10.5,0.5,6.2,ESE,S
2025,10,22,14,26,0.7,6,4.2,191,21.5,0.2,11.8,0.5,6.2,ESE,S
2025,10,22,13,56,0.7,6,4,188,21.3,0.2,11.1,0.5,6.2,ESE,S
2025,10,22,13,26,0.8,6,4,188,21.3,0.2,11.1,0.5,5.9,ESE,S
2025,10,22,12,56,0.8,5,3.9,188,21.2,0.2,11.1,0.5,5.9,E,S
2025,10,22,12,26,0.8,5,3.7,185,21.2,0.2,11.1,0.5,5.9,ESE,S
2025,10,22,11,56,0.8,6,3.6,188,21.1,0.2,11.1,0.6,6.2,ESE,S
2025,10,22,11,26,0.8,6,3.7,188,21.1,0.2,10.5,0.6,5.9,E,S
2025,10,22,10,56,0.8,5,3.6,187,21.1,0.2,11.8,0.7,5.6,E,S
2025,10,22,10,26,0.8,5,3.6,184,21.1,0.2,11.1,0.7,5.6,E,S
2025,10,22,9,56,0.8,5,3.7,184,21.1,0.2,12.5,0.7,5.6,ESE,S
2025,10,22,9,26,0.8,5,3.6,183,21.1,0.2,11.8,0.7,5.6,ESE,S
2025,10,22,8,56,0.8,5,3.6,178,21.1,0.2,11.1,0.8,5,E,S
2025,10,22,8,26,0.9,5,3.5,183,21.2,0.2,10.5,0.8,5,ESE,S
2025,10,22,7,56,0.9,5,3.7,181,21.3,0.2,11.8,0.7,5.6,ESE,S
2025,10,22,7,26,0.9,5,3.6,180,21.3,0.2,12.5,0.8,5.6,SE,S
2025,10,22,6,56,0.9,5,3.6,183,21.4,0.2,11.8,0.8,5.3,SE,S
2025,10,22,6,26,0.9,5,3.6,188,21.4,0.1,10.5,0.8,5,SE,S
2025,10,22,5,56,0.9,4,3.7,190,21.4,0.2,10.5,0.8,5,E,S
2025,10,22,5,26,0.9,5,3.7,193,21.4,0.2,10.5,0.8,5,ESE,S
2025,10,22,4,56,0.9,5,3.7,194,21.4,0.2,10.5,0.8,4.5,ESE,S
2025,10,22,4,26,1,5,3.7,195,21.4,0.2,11.1,0.8,5,E,S
2025,10,22,3,56,1,4,3.6,200,21.4,0.2,11.8,0.9,5,ESE,S
2025,10,22,3,26,0.9,4,3.6,198,21.4,0.2,10.5,0.9,4.8,ESE,S
2025,10,22,2,56,0.9,4,3.5,195,21.4,0.2,11.1,0.9,4.8,ESE,S
2025,10,22,2,26,0.9,4,3.5,198,21.4,0.2,11.8,0.9,4.5,ESE,S
2025,10,22,1,56,0.9,4,3.5,197,21.4,0.2,11.8,0.8,4.3,ESE,S
2025,10,22,1,26,0.9,4,3.5,195,21.4,0.2,11.8,0.8,4.8,SE,SSW
2025,10,22,0,56,0.9,4,3.4,201,21.4,0.2,10.5,0.9,4.8,ESE,SSW
2025,10,22,0,26,0.9,4,3.5,198,21.4,0.1,11.8,1,4.5,SE,SSW
2025,10,21,23,56,0.9,4,3.4,202,21.4,0.2,10.5,0.9,4,SE,SSW
2025,10,21,23,26,0.9,4,3.5,200,21.4,0.2,10.5,0.9,4.2,ESE,SSW
2025,10,21,22,56,0.9,4,3.4,204,21.4,0.2,10.5,0.9,4.2,ESE,SSW
2025,10,21,22,26,0.9,3,3.3,209,21.4,0.2,11.1,0.9,4.2,ESE,SSW
2025,10,21,21,56,0.8,4,3.3,209,21.5,0.2,11.1,0.9,4.2,ESE,SSW
2025,10,21,21,26,0.7,3,3.4,209,21.5,0.2,11.1,0.9,4,ESE,SSW
2025,10,21,20,56,0.7,11,3.4,105,21.5,0.2,10.5,0.9,4,ESE,SSW
2025,10,21,20,26,0.7,11,3.4,97,21.5,0.2,11.1,0.9,4,E,SSW
2025,10,21,19,56,0.7,3,3.2,215,21.5,0.2,10.5,0.9,3.9,ESE,SSW
2025,10,21,19,26,0.7,3,3.3,215,21.5,0.2,11.1,0.9,3.9,ESE,SSW
2025,10,21,18,56,0.6,11,3.4,112,21.5,0.2,11.1,0.8,3.7,E,SSW
2025,10,21,18,26,0.6,3,3.4,212,21.5,0.2,10.5,0.8,3.5,ESE,SSW
2025,10,21,17,56,0.6,11,3.4,101,21.4,0.2,11.1,0.7,3.6,E,SSW
2025,10,21,17,26,0.5,11,3.6,108,21.4,0.2,11.1,0.7,3.3,ESE,SSW
2025,10,21,16,56,0.4,11,3.9,104,21.4,0.2,10.5,0.7,3.5,ESE,SSW
2025,10,21,16,26,0.4,12,4.8,114,21.5,0.2,11.1,0.7,3.3,E,SSW
2025,10,21,15,56,0.4,12,4.8,94,21.5,0.2,10.5,0.7,3.2,E,SW
2025,10,21,13,56,0.4,11,3.8,94,21.4,0.2,10.5,0.6,3.2,E,SW
