#YY  MM DD hh mm WVHT  SwH  SwP  WWH  WWP SwD WWD  STEEPNESS  APD MWD
#yr  mo dy hr mn    m    m  sec    m  sec  -  degT     -      sec degT
2025 11 02 20 26  1.3  0.2 11.1  1.3  4.8 ESE ENE VERY_STEEP  4.2  74
2025 11 02 19 56  1.1  0.2 12.5  1.1  4.5 ESE ENE VERY_STEEP  4.0  77
2025 11 02 19 26  1.1  0.2 10.5  1.1  4.3 ESE ENE VERY_STEEP  3.9  67
2025 11 02 18 56  1.0  0.2 10.5  1.0  4.3 ESE ENE VERY_STEEP  3.8  70
2025 11 02 18 26  0.9  0.2 11.1  0.9  4.5  SE ENE VERY_STEEP  3.7  72
2025 11 02 17 56  0.9  0.2 10.5  0.9  4.3 ESE ENE VERY_STEEP  3.6  62
2025 11 02 17 26  0.9  0.2 12.5  0.9  4.3   E ENE VERY_STEEP  3.7  59
2025 11 02 16 56  0.9  0.2 10.5  0.8  4.2 ESE ENE VERY_STEEP  3.7  59
2025 11 02 16 26  0.8  0.2 10.5  0.8  3.7 ESE ENE VERY_STEEP  3.6  67
2025 11 02 15 56  0.8  0.2 11.1  0.8  3.9 ESE ENE        N/A  3.7  58
2025 11 02 15 26  0.7  0.2 10.5  0.7  3.7 ESE  NE        N/A  3.6  55
2025 11 02 14 56  0.7  0.2 10.5  0.7  3.5 ESE ENE        N/A  3.6  66
2025 11 02 14 26  0.7  0.2 11.1  0.7  3.7  SE  NE        N/A  3.6  55
2025 11 02 13 56  0.6  0.2 13.3  0.6  3.6 ESE ENE        N/A  3.6  67
2025 11 02 13 26  0.6  0.2 11.1  0.6  3.5 ESE ENE        N/A  3.7  59
2025 11 02 12 56  0.7  0.2 11.1  0.6  3.5 ESE ENE        N/A  3.7  62
2025 11 02 12 26  0.6  0.2 11.8  0.6  3.5 ESE ENE        N/A  3.7 105
2025 11 02 11 56  0.6  0.2 11.8  0.6  3.2 ESE ENE        N/A  3.7  63
2025 11 02 11 26  0.6  0.2 11.1  0.6  7.7 ESE  SE        N/A  3.9 131
2025 11 02 10 56  0.6  0.2 12.5  0.6  8.3 ESE  SE        N/A  3.9 129
2025 11 02 10 26  0.6  0.2 12.5  0.6  8.3 ESE  SE        N/A  4.0 139
2025 11 02 09 56  0.6  0.2 11.1  0.6  8.3 ESE  SE        N/A  4.0 126
2025 11 02 09 26  0.6  0.2 11.8  0.5  7.7 ESE  SE        N/A  4.0 138
2025 11 02 08 56  0.6  0.2 11.8  0.6  7.7 ESE  SE        N/A  4.4 138
2025 11 02 08 26  0.6  0.2 10.5  0.5  8.3 ESE  SE        N/A  4.3 129
2025 11 02 07 56  0.6  0.2 12.5  0.5  7.7  SE  SE        N/A  4.7 139
2025 11 02 07 26  0.5  0.2 10.5  0.5  7.7 ESE  SE        N/A  4.7 135
2025 11 02 06 56  0.5  0.2 12.5  0.5  7.7 ESE  SE        N/A  4.7 136
2025 11 02 06 26  0.5  0.2 13.3  0.4  7.7 ESE  SE        N/A  5.0 142
2025 11 02 05 56  0.5  0.2 12.5  0.4  7.7 ESE  SE        N/A  5.0 135
2025 11 02 05 26  0.4  0.2 10.5  0.4  7.7 ESE  SE        N/A  5.1 139
2025 11 02 04 56  0.5  0.2 11.1  0.5  7.7 ESE  SE        N/A  5.0 133
2025 11 02 04 26  0.5  0.2 11.8  0.4  8.3 ESE  SE        N/A  4.6 135
2025 11 02 03 56  0.5  0.2 11.1  0.4  8.3 ESE  SE        N/A  4.8 139
2025 11 02 03 26  0.5  0.2 11.1  0.4  8.3 ESE  SE        N/A  5.1 135
2025 11 02 02 56  0.5  0.2 12.5  0.4  8.3 ESE  SE        N/A  5.5 136
2025 11 02 02 26  0.4  0.2 11.1  0.4  8.3 ESE  SE        N/A  5.2 136
2025 11 02 01 56  0.5  0.2 12.5  0.4  8.3 ESE  SE        N/A  5.5 138
2025 11 02 01 26  0.4  0.2 11.8  0.4  8.3 ESE  SE        N/A  5.3 138
2025 11 02 00 56  0.4  0.2 11.1  0.4  9.1 ESE  SE        N/A  5.9 135
2025 11 02 00 26  0.4  0.2 11.1  0.4  9.1 ESE  SE        N/A  5.5 132
2025 11 01 23 56  0.4  0.2 12.5  0.3  9.1   E  SE        N/A  5.6 131
2025 11 01 23 26  0.4  0.2 11.8  0.3  8.3 ESE  SE        N/A  6.7 140
2025 11 01 22 56  0.4  0.2 10.5  0.3  9.1   E  SE        N/A  6.8 136
2025 11 01 22 26  0.4  0.2 10.5  0.3  9.1 ESE  SE        N/A  7.0 135
2025 11 01 21 56  0.4  0.2 10.5  0.4  9.1 ESE  SE        N/A  7.1 138
2025 11 01 21 26  0.4  0.2 11.1  0.4  9.1 ESE  SE        N/A  6.9 138
2025 11 01 20 56  0.4  0.2 10.5  0.4  9.1 ESE  SE        N/A  6.3 132
2025 11 01 20 26  0.5  0.2 11.8  0.4  9.1   E  SE        N/A  7.0 136
2025 11 01 19 56  0.5  0.2 11.8  0.4  9.1 ESE  SE        N/A  7.1 133
2025 11 01 19 26  0.5  0.2 11.8  0.4  9.1 ESE  SE        N/A  6.9 139
2025 11 01 18 56  0.5  0.2 11.1  0.4  9.1   E  SE        N/A  6.3 140
2025 11 01 18 26  0.5  0.2 11.1  0.4  9.1   E  SE        N/A  6.0 138
2025 11 01 17 56  0.5  0.2 10.5  0.5  9.1 ESE  SE        N/A  6.2 135
2025 11 01 17 26  0.5  0.3 11.1  0.5  9.1 ESE  SE        N/A  6.0 138
2025 11 01 16 56  0.5  0.3 11.1  0.4  9.1 ESE  SE        N/A  5.7 142
2025 11 01 16 26  0.5  0.3 10.5  0.4  9.1 ESE  SE        N/A  5.4 142
2025 11 01 15 56  0.6  0.2 11.8  0.5  9.1 ESE  SE        N/A  5.3 138
2025 11 01 15 26  0.6  0.3 10.5  0.5  9.9 ESE  SE        N/A  4.9 125
2025 11 01 14 56  0.5  0.2 11.8  0.5  9.9 ESE  SE        N/A  4.4 126
2025 11 01 14 26  0.6  0.3 10.5  0.5  9.9 ESE  SE        N/A  4.1 140
2025 11 01 13 56  0.5  0.2 10.5  0.5  9.9 ESE  SE        N/A  3.8 131
2025 11 01 13 26  0.6  0.3 10.5  0.5  9.9  SE  SE        N/A  4.5 129
2025 11 01 12 56  0.6  0.2 11.1  0.5  9.9 ESE  SE        N/A  4.2 136
2025 11 01 12 26  0.5  0.3 10.5  0.5  9.9  SE  SE        N/A  4.2 128
2025 11 01 11 56  0.6  0.4 10.5  0.5  9.9  SE  SE        N/A  4.7 126
2025 11 01 11 26  0.5  0.3 10.5  0.5  9.9  SE  SE        N/A  4.6 128
2025 11 01 10 56  0.5  0.3 10.5  0.4  9.9  SE ESE        N/A  5.3 132
2025 11 01 10 26  0.5  0.3 10.5  0.4  9.9  SE  SE        N/A  5.3 143
2025 11 01 09 56  0.6  0.4 11.1  0.5  9.9  SE  SE        N/A  5.3 129
2025 11 01 09 26  0.6  0.4 10.5  0.4  9.9  SE  SE        N/A  5.1 138
2025 11 01 08 56  0.6  0.4 10.5  0.5  9.9  SE  SE        N/A  5.8 131
2025 11 01 08 26  0.6  0.4 10.5  0.5  9.9  SE  SE        N/A  6.0 129
2025 11 01 07 56  0.6  0.3 10.5  0.5  9.9  SE  SE        N/A  6.0 132
2025 11 01 07 26  0.6  0.4 11.1  0.5  9.9  SE  SE        N/A  6.0 132
2025 11 01 06 56  0.6  0.3 11.1  0.5  9.9 ESE  SE        N/A  5.6 119
2025 11 01 06 26  0.6  0.4 11.8  0.5  9.9 ESE  SE        N/A  6.3 121
2025 11 01 05 56  0.7  0.4 11.1  0.5  9.9 ESE  SE        N/A  5.6 119
2025 11 01 05 26  0.6  0.4 10.5  0.5  9.9  SE  SE        N/A  5.1 131
2025 11 01 04 56  0.7  0.3 11.1  0.6  9.9  SE  SE        N/A  4.9 131
2025 11 01 04 26  0.7  0.4 10.5  0.6  9.9  SE  SE        N/A  4.6 135
2025 11 01 03 56  0.7  0.4 11.1  0.6  9.9  SE  SE        N/A  4.7 138
2025 11 01 03 26  0.8  0.5 11.1  0.6  9.9  SE ESE        N/A  5.0 145
2025 11 01 02 56  0.8  0.5 11.1  0.6  9.9  SE  SE        N/A  5.1 129
2025 11 01 02 26  0.8  0.5 11.1  0.7  9.9  SE  SE        N/A  5.0 128
2025 11 01 01 56  0.8  0.5 11.1  0.6  9.9  SE  SE    AVERAGE  5.1 128
2025 11 01 01 26  0.8  0.5 11.8  0.6  9.9  SE  SE        N/A  5.1 139
2025 11 01 00 56  0.9  0.6 11.8  0.6  9.9  SE  SE      SWELL  5.5 126
2025 11 01 00 26  0.9  0.7 11.8  0.7  9.9  SE  SE      SWELL  5.9 138
2025 10 31 23 56  1.0  0.6 11.1  0.7  4.0  SE SSW    AVERAGE  5.4 136
2025 10 31 23 26  0.9  0.6 12.5  0.8  4.0  SE SSW    AVERAGE  4.9 132
2025 10 31 22 56  1.0  0.6 11.1  0.9  9.9 ESE  SE    AVERAGE  4.8 122
2025 10 31 22 26  1.0  0.6 12.5  0.8  4.2  SE SSW    AVERAGE  4.7 133
2025 10 31 21 56  1.1  0.6 11.8  0.9  9.9  SE  SE    AVERAGE  4.8 133
2025 10 31 21 26  1.0  0.6 11.8  0.8  3.9  SE SSW    AVERAGE  4.8 129
2025 10 31 20 56  1.1  0.6 11.8  0.9  3.6  SE SSW    AVERAGE  4.7 132
2025 10 31 20 26  1.1  0.7 12.5  0.8  9.9  SE SSE    AVERAGE  5.1 142
2025 10 31 19 56  0.9  0.7 12.5  0.6  9.9  SE  SE      SWELL  5.8 142
2025 10 31 19 26  0.9  0.6 12.5  0.6  9.9  SE  SE      SWELL  5.9 129
2025 10 31 18 56  0.9  0.7 11.8  0.7  9.9  SE  SE      SWELL  6.2 143
2025 10 31 18 26  0.9  0.6 12.5  0.6  9.9  SE  SE      SWELL  5.9 135
2025 10 31 17 56  0.9  0.6 12.5  0.6  9.9  SE  SE      SWELL  5.9 136
2025 10 31 17 26  0.8  0.6 11.8  0.6  9.9  SE  SE      SWELL  5.7 132
2025 10 31 16 56  0.9  0.7 12.5  0.6  9.9  SE  SE      SWELL  5.9 136
2025 10 31 16 26  0.9  0.7 11.8  0.6  9.9  SE  SE      SWELL  5.8 145
2025 10 31 15 56  0.9  0.7 11.8  0.7  9.9  SE  SE      SWELL  5.3 132
2025 10 31 15 26  1.0  0.7 13.3  0.7  8.3  SE SSE      SWELL  5.8 135
2025 10 31 14 56  0.9  0.7 13.3  0.6  7.7  SE SSE      SWELL  5.8 140
2025 10 31 14 26  0.9  0.6 13.3  0.6  6.7  SE   S      SWELL  5.5 136
2025 10 31 13 56  1.1  0.8 13.3  0.7  2.6  SE   W      SWELL  6.0 135
2025 10 31 13 26  1.0  0.6 12.5  0.7  7.7  SE SSE    AVERAGE  5.0 143
2025 10 31 12 56  1.0  0.7 13.3  0.8  2.7  SE   W    AVERAGE  5.1 139
2025 10 31 12 26  1.0  0.6 14.3  0.8  7.1  SE   S    AVERAGE  5.0 142
2025 10 31 11 56  1.1  0.8 14.3  0.8  7.1  SE   S      SWELL  5.7 146
2025 10 31 11 26  1.1  0.8 14.3  0.8  9.9  SE  SE      SWELL  6.2 142
2025 10 31 10 56  1.0  0.7 13.3  0.8  7.1  SE   S    AVERAGE  5.4 143
2025 10 31 10 26  1.0  0.7 14.3  0.7  7.1  SE   S      SWELL  5.5 133
2025 10 31 09 56  1.2  0.8 15.4  0.8  7.1 SSE   S      SWELL  6.0 148
2025 10 31 09 26  1.1  0.7 14.3  0.8  6.7 SSE   S    AVERAGE  5.1 153
2025 10 31 08 56  1.1  0.7 14.3  0.8  6.7  SE   S    AVERAGE  5.4 146
2025 10 31 08 26  1.1  0.7 14.3  0.9  7.1 SSE   S    AVERAGE  5.4 159
2025 10 31 07 56  1.1  0.6 14.3  0.9  7.1 SSE   S    AVERAGE  4.8 162
2025 10 31 07 26  1.1  0.7 14.3  0.9  7.1 SSE   S    AVERAGE  5.2 148
2025 10 31 06 56  1.2  0.7 15.4  1.0  7.1 SSE   S    AVERAGE  5.0 152
2025 10 31 06 26  1.1  0.6 15.4  1.0  6.2  SE   S    AVERAGE  4.8 142
2025 10 31 05 56  1.1  0.6 15.4  1.0  7.7  SE SSE    AVERAGE  4.6 142
2025 10 31 05 26  1.1  0.5 16.7  1.0  6.2 SSE   S    AVERAGE  4.2 149
2025 10 31 04 56  1.1  0.5 10.5  1.0  6.7   E   S    AVERAGE  4.3 101
2025 10 31 04 26  1.1  0.4 16.7  1.0  7.1  SE SSE    AVERAGE  4.2 140
2025 10 31 03 56  1.0  0.3 11.1  1.0  7.7   E SSE    AVERAGE  4.0 164
2025 10 31 03 26  1.0  0.3 11.1  1.0  4.0   E SSW VERY_STEEP  4.0 198
2025 10 31 02 56  1.0  0.3 11.1  0.9  6.2   E   S    AVERAGE  3.9 101
2025 10 31 02 26  0.9  0.2 10.5  0.9  7.1   E SSE    AVERAGE  3.9 164
2025 10 31 01 56  0.9  0.2 11.1  0.8  7.1 ESE SSE    AVERAGE  4.2 162
2025 10 31 01 26  0.8  0.3 11.1  0.8  7.1 ESE SSE    AVERAGE  4.4 159
2025 10 31 00 56  0.8  0.2 11.8  0.8  7.1   E SSE    AVERAGE  4.4 162
2025 10 31 00 26  0.8  0.3 11.1  0.8  7.1   E SSE    AVERAGE  4.6  91
2025 10 30 23 56  0.9  0.3 11.1  0.8  6.7   E   S    AVERAGE  4.4  91
2025 10 30 23 26  0.9  0.3 11.1  0.9  7.1   E SSE    AVERAGE  4.5  88
2025 10 30 22 56  1.0  0.3 11.8  0.9  6.7   E   S    AVERAGE  4.3 169
2025 10 30 22 26  1.0  0.3 10.5  0.9  5.9   E   S      STEEP  4.3 183
2025 10 30 21 56  1.0  0.3 12.5  1.0  5.9   E   S      STEEP  4.3 180
2025 10 30 21 26  1.1  0.2 11.8  1.0  6.7   E   S    AVERAGE  4.4 171
2025 10 30 20 56  1.0  0.3 11.1  1.0  6.7   E SSE    AVERAGE  4.4 163
2025 10 30 20 26  1.0  0.3 12.5  1.0  6.2   E   S      STEEP  4.4 176
2025 10 30 19 56  1.1  0.3 11.8  1.0  6.7   E SSE      STEEP  4.4 163
2025 10 30 19 26  1.0  0.3 11.1  1.0  6.2   E   S      STEEP  4.5 181
2025 10 30 18 56  1.1  0.3 11.8  1.0  5.6 ESE   S      STEEP  4.5 178
2025 10 30 18 26  1.1  0.4 11.8  1.0  6.2   E   S      STEEP  4.6 174
2025 10 30 17 56  1.2  0.3 11.8  1.1  5.9   E   S      STEEP  4.6 171
2025 10 30 17 26  1.2  0.3 11.1  1.1  6.2 ESE   S      STEEP  4.8 169
2025 10 30 16 56  1.1  0.3 11.8  1.1  5.9   E SSE      STEEP  4.6 167
2025 10 30 16 26  1.1  0.3 11.1  1.1  5.9 ESE SSE      STEEP  4.7 160
2025 10 30 15 56  1.1  0.3 10.5  1.1  6.2   E  SE      STEEP  4.7 143
2025 10 30 15 26  1.1  0.3 10.5  1.1  5.9   E SSE      STEEP  4.5 153
2025 10 30 14 56  1.2  0.4 11.1  1.1  5.6 ESE SSE VERY_STEEP  4.7 148
2025 10 30 14 26  1.1  0.3 11.8  1.1  5.9   E  SE      STEEP  4.7 143
2025 10 30 13 56  1.1  0.4 11.8  1.0  6.2   E  SE    AVERAGE  4.9  97
2025 10 30 13 26  1.1  0.4 11.8  1.0  6.7   E  SE      STEEP  5.1 128
2025 10 30 12 56  1.0  0.3 10.5  0.9  7.7   E  SE    AVERAGE  4.7 124
2025 10 30 12 26  1.0  0.3 11.1  0.9  7.1   E ESE    AVERAGE  4.9 118
2025 10 30 11 56  0.9  0.4 11.1  0.9  6.7   E ESE    AVERAGE  5.5 114
2025 10 30 11 26  1.0  0.3 12.5  0.9  7.7   E ESE    AVERAGE  6.2 112
2025 10 30 10 56  0.9  0.3 11.8  0.9  6.2 ESE ESE      STEEP  6.2 110
2025 10 30 10 26  0.9  0.3 11.1  0.9  7.7   E ESE    AVERAGE  6.2 122
2025 10 30 09 56  1.0  0.4 12.5  0.9  7.7   E ESE    AVERAGE  6.3  98
2025 10 30 09 26  1.0  0.4 12.5  0.9  7.7   E ESE    AVERAGE  6.4  94
2025 10 30 08 56  0.9  0.4 11.8  0.8  9.9   E   E    AVERAGE  6.3  90
2025 10 30 08 26  1.0  0.4 11.1  0.9  7.7   E ESE    AVERAGE  6.2 119
2025 10 30 07 56  1.0  0.5 10.5  0.9  8.3   E ESE    AVERAGE  6.2 117
2025 10 30 07 26  1.0  0.4 11.1  0.9  7.7   E ESE    AVERAGE  6.2  95
2025 10 30 06 56  1.1  0.5 11.8  1.0  7.7   E ESE    AVERAGE  6.1  93
2025 10 30 06 26  1.0  0.4 12.5  0.9  7.7   E ESE    AVERAGE  5.9 117
2025 10 30 05 56  1.0  0.5 11.8  0.9  8.3   E ESE    AVERAGE  5.9 100
2025 10 30 05 26  1.1  0.5 11.8  1.0  7.7   E  SE    AVERAGE  5.8 124
2025 10 30 04 56  1.1  0.5 11.8  1.0  7.1   E ESE    AVERAGE  5.9  98
2025 10 30 04 26  1.1  0.5 11.8  1.0  6.7   E ESE    AVERAGE  5.8  95
2025 10 30 03 56  1.1  0.4 11.8  1.0  6.7   E ESE      STEEP  5.5 115
2025 10 30 03 26  1.2  0.5 11.8  1.1  5.6   E   E    AVERAGE  5.9  93
2025 10 30 02 56  1.1  0.4 11.1  1.1  7.7   E ESE    AVERAGE  5.4 118
2025 10 30 02 26  1.2  0.4 12.5  1.1  6.2   E   E      STEEP  5.6  94
2025 10 30 01 56  1.3  0.5 11.1  1.2  5.9   E   E      STEEP  5.8  95
2025 10 30 01 26  1.2  0.5 11.8  1.2  6.2   E   E    AVERAGE  5.5 100
2025 10 30 00 56  1.3  0.6 12.5  1.2  6.2   E   E    AVERAGE  5.7  94
2025 10 30 00 26  1.3  0.6 11.8  1.2  6.2   E   E    AVERAGE  5.4  91
2025 10 29 23 56  1.4  0.6 11.8  1.2  6.7   E   E    AVERAGE  5.7  95
2025 10 29 23 26  1.4  0.5 11.8  1.3  6.2   E   E      STEEP  5.4  94
2025 10 29 22 56  1.4  0.5 12.5  1.3  5.9   E   E    AVERAGE  5.4  90
2025 10 29 22 26  1.4  0.5 11.8  1.3  7.7   E ESE    AVERAGE  5.3  94
2025 10 29 21 56  1.4  0.6 11.8  1.3  6.7   E   E    AVERAGE  5.4 100
2025 10 29 21 26  1.4  0.6 12.5  1.3  6.2   E   E    AVERAGE  5.2  84
2025 10 29 20 56  1.4  0.6 11.8  1.3  6.7   E   E    AVERAGE  5.5  93
2025 10 29 20 26  1.5  0.8 12.5  1.4  8.3   E   E    AVERAGE  5.8  93
2025 10 29 19 56  1.4  0.5 12.5  1.3  6.7   E   E    AVERAGE  5.4  95
2025 10 29 19 26  1.5  0.7 12.5  1.3  6.2   E   E    AVERAGE  5.6  90
2025 10 29 18 56  1.5  0.7 12.5  1.3  8.3   E ESE    AVERAGE  5.7  91
2025 10 29 18 26  1.5  0.6 12.5  1.4  8.3   E ESE    AVERAGE  5.6  98
2025 10 29 17 56  1.6  0.6 13.3  1.5  7.1   E   E    AVERAGE  5.7 100
2025 10 29 17 26  1.5  0.7 12.5  1.4  6.7   E   E    AVERAGE  5.7  95
2025 10 29 16 56  1.6  0.7 12.5  1.4  8.3   E ESE    AVERAGE  5.8  98
2025 10 29 16 26  1.6  0.7 12.5  1.4  5.9   E   E    AVERAGE  5.7  97
2025 10 29 15 56  1.6  0.7 12.5  1.5  6.2   E   E    AVERAGE  5.7  93
2025 10 29 15 26  1.6  0.7 11.8  1.5  8.3   E ESE    AVERAGE  5.5  94
2025 10 29 14 56  1.6  0.7 11.8  1.4  7.7   E ESE    AVERAGE  5.6  95
2025 10 29 14 26  1.5  0.6 12.5  1.4  7.1   E   E    AVERAGE  5.5  98
2025 10 29 13 56  1.6  0.7 12.5  1.4  7.1   E   E    AVERAGE  5.7 101
2025 10 29 13 26  1.6  0.6 11.8  1.5  7.1   E   E      STEEP  5.5  95
2025 10 29 12 56  1.6  0.6 12.5  1.5  8.3   E ESE    AVERAGE  5.4  93
2025 10 29 12 26  1.6  0.7 13.3  1.4  7.1   E   E    AVERAGE  5.6  98
2025 10 29 11 56  1.6  0.7 12.5  1.5  6.2   E   E    AVERAGE  5.6  91
2025 10 29 11 26  1.6  0.7 12.5  1.4  6.2   E   E    AVERAGE  5.5 100
2025 10 29 10 56  1.7  0.8 12.5  1.5  8.3   E ESE    AVERAGE  5.9  94
2025 10 29 10 26  1.6  0.8 12.5  1.5  8.3   E ESE    AVERAGE  5.6 101
2025 10 29 09 56  1.7  0.8 12.5  1.6  8.3   E   E    AVERAGE  5.6  98
2025 10 29 09 26  1.8  0.8 13.3  1.6  6.7 ESE   E    AVERAGE  5.8 103
2025 10 29 08 56  1.7  0.7 12.5  1.6  7.7 ESE   E      STEEP  5.8  94
2025 10 29 08 26  1.8  0.8 13.3  1.6  7.7   E   E    AVERAGE  5.8 100
2025 10 29 07 56  1.8  0.7 13.3  1.6  7.7   E   E      STEEP  5.6  97
2025 10 29 07 26  1.7  0.6 12.5  1.6  8.3 ESE ESE    AVERAGE  5.2 107
2025 10 29 06 56  1.8  0.7 13.3  1.6  7.7   E   E      STEEP  5.5  94
2025 10 29 06 26  1.9  0.7 13.3  1.7  7.1 ESE   E      STEEP  5.5  91
2025 10 29 05 56  1.8  0.6 13.3  1.7  8.3 ESE   E    AVERAGE  5.4  97
2025 10 29 05 26  1.9  0.6 12.5  1.8  7.7   E   E      STEEP  5.4  97
2025 10 29 04 56  2.0  0.7 13.3  1.9  7.1   E   E      STEEP  5.5  87
2025 10 29 04 26  2.0  0.7 12.5  1.9  7.7   E   E      STEEP  5.6  91
2025 10 29 03 56  2.0  0.7 11.8  1.9  8.3   E   E    AVERAGE  5.5  94
2025 10 29 03 26  2.2  0.7 12.5  2.0  7.7   E   E      STEEP  5.7  91
2025 10 29 02 56  2.1  0.6 11.8  2.0  8.3 ESE ESE    AVERAGE  5.5 103
2025 10 29 02 26  2.3  0.7 12.5  2.2  6.2   E ENE VERY_STEEP  5.7  76
2025 10 29 01 56  2.2  0.6 12.5  2.1  7.1   E   E      STEEP  5.4  91
2025 10 29 01 26  2.1  0.6 11.1  2.0  6.7   E   E      STEEP  5.3  84
2025 10 29 00 56  2.1  0.5 12.5  2.1  5.9   E ENE VERY_STEEP  5.2  73
2025 10 29 00 26  2.0  0.5 12.5  1.9  8.3   E ESE    AVERAGE  5.2 115
2025 10 28 23 56  1.9  0.4 10.5  1.8  7.7   E   E      STEEP  5.0  94
2025 10 28 23 26  1.9  0.5 11.8  1.9  5.9   E ENE VERY_STEEP  5.1  76
2025 10 28 22 56  1.9  0.5 11.1  1.9  7.7   E   E      STEEP  5.2  98
2025 10 28 22 26  1.8  0.5 11.1  1.8  8.3   E ESE    AVERAGE  5.1 110
2025 10 28 21 56  1.8  0.4 11.1  1.7  7.7   E   E      STEEP  5.3  93
2025 10 28 21 26  1.8  0.3 12.5  1.7  7.7   E   E      STEEP  5.2  95
2025 10 28 20 56  1.8  0.3 11.1  1.8  9.1   E ESE    AVERAGE  5.3 122
2025 10 28 20 26  1.8  0.4 10.5  1.8  6.7 ESE   E      STEEP  5.2  84
2025 10 28 19 56  1.8  0.3 11.1  1.8  6.7   E   E      STEEP  5.2  90
2025 10 28 19 26  1.9  0.3 10.5  1.8  6.2 ESE ENE VERY_STEEP  5.2  76
2025 10 28 18 56  2.0  0.3 10.5  1.9  7.1 ESE   E      STEEP  5.3  90
2025 10 28 18 26  1.9  0.3 10.5  1.9  7.7  SE   E      STEEP  5.3  95
2025 10 28 17 56  2.0  0.3 10.5  2.0  8.3  SE ESE    AVERAGE  5.4 122
2025 10 28 17 26  2.0  0.3 11.1  2.0  7.1  SE   E      STEEP  5.3  90
2025 10 28 16 56  2.0  0.3 10.5  2.0  7.7 ESE   E      STEEP  5.3 100
2025 10 28 16 26  2.0  0.3 10.5  2.0  7.1 ESE   E      STEEP  5.4  87
2025 10 28 15 56  2.1  0.3 11.1  2.1  8.3 ESE ESE    AVERAGE  5.4 112
2025 10 28 15 26  1.9  0.3 10.5  1.9  6.7 ESE   E      STEEP  5.2  86
2025 10 28 14 56  2.0  0.3 10.5  2.0  6.7 ESE   E      STEEP  5.3  83
2025 10 28 14 26  2.1  0.2 10.5  2.1  7.7   E ESE      STEEP  5.4 104
2025 10 28 13 56  2.1  0.2 11.1  2.1  7.1   E   E      STEEP  5.3  86
2025 10 28 13 26  2.1  0.3 10.5  2.1  8.3 ESE ESE    AVERAGE  5.3 118
2025 10 28 12 56  2.2  0.2 11.1  2.2  8.3 ESE  SE      STEEP  5.4 124
2025 10 28 12 26  2.5  0.3 10.5  2.4  7.7 ESE   E      STEEP  5.4  87
2025 10 28 11 56  2.3  0.2 11.1  2.2  7.7   E   E      STEEP  5.2  93
2025 10 28 11 26  2.3  0.3 11.1  2.3  7.7   E   E      STEEP  5.2  95
2025 10 28 10 56  2.4  0.3 10.5  2.4  6.7 ESE   E VERY_STEEP  5.4  80
2025 10 28 10 26  2.4  0.3 10.5  2.4  7.7   E   E      STEEP  5.3  91
2025 10 28 09 56  2.4  0.2 10.5  2.4  7.1 ESE   E      STEEP  5.3  86
2025 10 28 09 26  2.7  0.2 11.1  2.7  6.7   E   E VERY_STEEP  5.6  83
2025 10 28 08 56  2.6  0.2 10.5  2.6  7.1   E   E VERY_STEEP  5.5  84
2025 10 28 08 26  2.5  0.2 10.5  2.5  7.1   E   E      STEEP  5.4  79
2025 10 28 07 56  2.5  0.2 10.5  2.5  7.1   E   E      STEEP  5.4  81
2025 10 28 07 26  2.7  0.2 10.5  2.7  7.7 ESE   E      STEEP  5.6  84
2025 10 28 06 56  2.5  0.3 10.5  2.4  7.1 ESE   E      STEEP  5.4  83
2025 10 28 06 26  2.5  0.2 10.5  2.5  7.7   E   E      STEEP  5.3  90
2025 10 28 05 56  2.4  0.3 12.5  2.4  7.7   E   E      STEEP  5.3  90
2025 10 28 05 26  2.7  0.2 11.1  2.7  7.1   E   E VERY_STEEP  5.3  88
2025 10 28 04 56  2.5  0.2 16.7  2.5  7.1   E   E      STEEP  5.4  81
2025 10 28 04 26  2.5  0.2 11.1  2.5  7.1   E   E      STEEP  5.3  79
2025 10 28 03 56  2.5  0.2 11.1  2.5  7.1   E   E      STEEP  5.4  88
2025 10 28 03 26  2.6  0.2 16.7  2.6  7.1 ENE   E VERY_STEEP  5.4  83
2025 10 28 02 56  2.8  0.3 10.5  2.8  7.1   E   E VERY_STEEP  5.6  81
2025 10 28 02 26  2.6  0.2 12.5  2.6  7.1   E ENE      STEEP  5.3  76
2025 10 28 01 56  2.7  0.3 12.5  2.7  7.1   E   E VERY_STEEP  5.6  80
2025 10 28 01 26  2.7  0.2 10.5  2.7  7.1 ENE   E VERY_STEEP  5.4  84
2025 10 28 00 56  2.5  0.2 10.5  2.5  6.2 ESE ENE VERY_STEEP  5.2  72
2025 10 28 00 26  2.6  0.2 10.5  2.5  7.1   E ENE      STEEP  5.3  74
2025 10 27 23 56  2.4  0.2 12.5  2.4  6.7   E ENE VERY_STEEP  5.3  76
2025 10 27 23 26  2.5  0.3 11.1  2.5  6.7   E   E VERY_STEEP  5.3  79
2025 10 27 22 56  2.5  0.2 12.5  2.5  6.7   E   E VERY_STEEP  5.2  79
2025 10 27 22 26  2.5  0.2 10.5  2.5  6.7   E   E VERY_STEEP  5.2  80
2025 10 27 21 56  2.4  0.2 12.5  2.4  5.9 ENE ENE VERY_STEEP  5.2  77
2025 10 27 21 26  2.2  0.2 12.5  2.2  6.2   E ENE VERY_STEEP  5.1  74
2025 10 27 20 56  2.3  0.2 16.7  2.3  6.7   E   E VERY_STEEP  5.2  79
